#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2859    -5.44818    -5.44518  0.00165884
        2860    -5.44574    -5.44518  0.00165826
        2861    -5.44333    -5.44518  0.00165768
        2862    -5.44126    -5.44518   0.0016571
        2863    -5.43892    -5.44517  0.00165653
        2864    -5.43663    -5.44517  0.00165595
        2865    -5.43423    -5.44517  0.00165538
        2866    -5.43202    -5.44516  0.00165481
        2867    -5.42986    -5.44516  0.00165424
        2868    -5.42776    -5.44515  0.00165367
        2869     -5.4257    -5.44514  0.00165311
        2870      -5.424    -5.44514  0.00165255
        2871     -5.4219    -5.44513  0.00165199
        2872    -5.41986    -5.44512  0.00165144
        2873    -5.41773    -5.44511   0.0016509
        2874    -5.41582     -5.4451  0.00165035
        2875    -5.41412    -5.44509  0.00164981
        2876    -5.41264    -5.44508  0.00164928
        2877    -5.41093    -5.44507  0.00164875
        2878    -5.40943    -5.44505  0.00164822
        2879    -5.40801    -5.44504   0.0016477
        2880    -5.40712    -5.44503  0.00164718
        2881      -5.406    -5.44501  0.00164666
        2882    -5.40481      -5.445  0.00164615
        2883    -5.40369    -5.44499  0.00164564
        2884    -5.40281    -5.44497  0.00164514
        2885      -5.402    -5.44496  0.00164463
        2886    -5.40128    -5.44494  0.00164413
        2887    -5.40034    -5.44493  0.00164364
        2888    -5.39963    -5.44491  0.00164314
        2889     -5.3984    -5.44489  0.00164265
        2890    -5.39801    -5.44488  0.00164216
        2891    -5.39756    -5.44486  0.00164168
        2892    -5.39704    -5.44484  0.00164119
        2893     -5.3966    -5.44483  0.00164071
        2894     -5.3961    -5.44481  0.00164023
        2895    -5.39553    -5.44479  0.00163975
        2896     -5.3952    -5.44478  0.00163928
        2897    -5.39525    -5.44476   0.0016388
        2898    -5.39523    -5.44474  0.00163832
        2899    -5.39529    -5.44473  0.00163785
        2900    -5.39558    -5.44471  0.00163737
        2901    -5.39595    -5.44469  0.00163689
        2902    -5.39625    -5.44468  0.00163641
        2903    -5.39692    -5.44466  0.00163593
        2904    -5.39736    -5.44464  0.00163545
        2905    -5.39818    -5.44463  0.00163496
        2906    -5.39906    -5.44461  0.00163448
        2907    -5.40001     -5.4446  0.00163399
        2908    -5.40087    -5.44458  0.00163349
        2909    -5.40179    -5.44457    0.001633
        2910    -5.40261    -5.44455   0.0016325
        2911    -5.40319    -5.44454    0.001632
        2912    -5.40427    -5.44452   0.0016315
        2913     -5.4057    -5.44451  0.00163099
        2914    -5.40687     -5.4445  0.00163049
        2915    -5.40808    -5.44448  0.00162997
        2916    -5.40934    -5.44447  0.00162946
        2917    -5.41032    -5.44446  0.00162894
        2918    -5.41149    -5.44445  0.00162842
        2919    -5.41284    -5.44444   0.0016279
        2920    -5.41452    -5.44443  0.00162738
        2921    -5.41576    -5.44442  0.00162685
        2922    -5.41764    -5.44441  0.00162632
        2923    -5.41877     -5.4444  0.00162579
        2924    -5.42053    -5.44439  0.00162525
        2925    -5.42245    -5.44439  0.00162471
        2926    -5.42393    -5.44438  0.00162417
        2927    -5.42527    -5.44437  0.00162363
        2928    -5.42661    -5.44437  0.00162309
        2929    -5.42797    -5.44436  0.00162254
        2930    -5.42917    -5.44435    0.001622
        2931    -5.43068    -5.44435  0.00162145
        2932    -5.43159    -5.44435   0.0016209
        2933    -5.43311    -5.44434  0.00162036
        2934    -5.43478    -5.44434  0.00161981
        2935     -5.4363    -5.44434  0.00161926
        2936    -5.43797    -5.44433  0.00161871
        2937    -5.43949    -5.44433  0.00161816
        2938    -5.44086    -5.44433  0.00161761
        2939    -5.44254    -5.44433  0.00161706
        2940    -5.44421    -5.44433  0.00161651
        2941    -5.44574    -5.44433  0.00161596
        2942    -5.44758    -5.44433  0.00161541
        2943    -5.44851    -5.44433  0.00161486
        2944     -5.4499    -5.44434  0.00161431
        2945    -5.45175    -5.44434  0.00161377
        2946    -5.45315    -5.44434  0.00161322
        2947    -5.45471    -5.44434  0.00161268
        2948    -5.45613    -5.44435  0.00161213
        2949    -5.45755    -5.44435  0.00161159
        2950    -5.45898    -5.44436  0.00161106
        2951    -5.46043    -5.44436  0.00161052
        2952    -5.46203    -5.44437  0.00160998
        2953    -5.46334    -5.44438  0.00160945
        2954    -5.46526    -5.44438  0.00160892
        2955    -5.46674    -5.44439   0.0016084
        2956    -5.46839     -5.4444  0.00160787
        2957    -5.47019    -5.44441  0.00160735
        2958     -5.4714    -5.44442  0.00160683
        2959    -5.47338    -5.44443  0.00160632
        2960    -5.47506    -5.44444  0.00160581
        2961    -5.47659    -5.44445  0.00160531
        2962    -5.47859    -5.44446  0.00160481
        2963    -5.48015    -5.44447  0.00160431
        2964    -5.48185    -5.44448  0.00160382
        2965    -5.48341     -5.4445  0.00160333
        2966    -5.48513    -5.44451  0.00160285
        2967    -5.48684    -5.44452  0.00160237
        2968     -5.4887    -5.44454   0.0016019
        2969    -5.49026    -5.44455  0.00160144
        2970    -5.49197    -5.44457  0.00160098
        2971    -5.49367    -5.44459  0.00160052
        2972    -5.49521     -5.4446  0.00160007
        2973    -5.49659    -5.44462  0.00159963
        2974    -5.49825    -5.44464   0.0015992
        2975    -5.49991    -5.44466  0.00159877
        2976    -5.50154    -5.44468  0.00159834
        2977    -5.50301     -5.4447  0.00159793
        2978     -5.5043    -5.44472  0.00159751
        2979    -5.50587    -5.44474  0.00159711
        2980    -5.50726    -5.44476  0.00159671
        2981    -5.50878    -5.44478  0.00159632
        2982    -5.51056     -5.4448  0.00159594
        2983    -5.51201    -5.44482  0.00159556
        2984    -5.51358    -5.44485  0.00159519
        2985    -5.51496    -5.44487  0.00159483
        2986    -5.51645     -5.4449  0.00159448
        2987     -5.5179    -5.44492  0.00159413
        2988    -5.51916    -5.44494  0.00159379
        2989    -5.52006    -5.44497  0.00159346
        2990    -5.52138      -5.445  0.00159313
        2991     -5.5228    -5.44502  0.00159281
        2992    -5.52402    -5.44505   0.0015925
        2993    -5.52489    -5.44507  0.00159219
        2994    -5.52586     -5.4451  0.00159188
        2995    -5.52678    -5.44513  0.00159159
        2996    -5.52764    -5.44516  0.00159129
        2997    -5.52845    -5.44518    0.001591
        2998     -5.5292    -5.44521  0.00159072
        2999    -5.52975    -5.44524  0.00159044
        3000    -5.53009    -5.44527  0.00159016
        3001    -5.53022     -5.4453  0.00158988
        3002    -5.53061    -5.44532  0.00158961
        3003    -5.53138    -5.44535  0.00158934
        3004    -5.53211    -5.44538  0.00158907
        3005    -5.53232    -5.44541   0.0015888
        3006    -5.53264    -5.44544  0.00158854
        3007    -5.53304    -5.44547  0.00158828
        3008    -5.53309     -5.4455  0.00158802
        3009    -5.53325    -5.44553  0.00158776
        3010    -5.53304    -5.44556   0.0015875
        3011    -5.53309    -5.44559  0.00158724
        3012    -5.53339    -5.44562  0.00158698
        3013    -5.53319    -5.44564  0.00158672
        3014    -5.53294    -5.44567  0.00158645
        3015     -5.5331     -5.4457  0.00158619
        3016     -5.5326    -5.44573  0.00158593
        3017    -5.53222    -5.44576  0.00158566
        3018    -5.53225    -5.44579   0.0015854
        3019    -5.53193    -5.44582  0.00158513
        3020    -5.53189    -5.44585  0.00158486
        3021     -5.5312    -5.44587  0.00158459
        3022    -5.53077     -5.4459  0.00158431
        3023    -5.53017    -5.44593  0.00158403
        3024    -5.52953    -5.44596  0.00158375
        3025    -5.52902    -5.44598  0.00158346
        3026    -5.52893    -5.44601  0.00158318
        3027    -5.52822    -5.44604  0.00158289
        3028    -5.52763    -5.44607  0.00158259
        3029    -5.52702    -5.44609   0.0015823
        3030    -5.52624    -5.44612    0.001582
        3031     -5.5256    -5.44615  0.00158169
        3032    -5.52494    -5.44617  0.00158138
        3033    -5.52443     -5.4462  0.00158107
        3034     -5.5236    -5.44622  0.00158076
        3035    -5.52306    -5.44625  0.00158044
        3036    -5.52267    -5.44627  0.00158012
        3037    -5.52198     -5.4463  0.00157979
        3038    -5.52143    -5.44632  0.00157947
        3039    -5.52057    -5.44635  0.00157914
        3040    -5.51957    -5.44637   0.0015788
        3041    -5.51872     -5.4464  0.00157846
        3042    -5.51818    -5.44642  0.00157812
        3043    -5.51779    -5.44644  0.00157778
        3044    -5.51711    -5.44647  0.00157743
        3045    -5.51628    -5.44649  0.00157708
        3046    -5.51546    -5.44651  0.00157672
        3047    -5.51465    -5.44653  0.00157636
        3048    -5.51354    -5.44656    0.001576
        3049     -5.5129    -5.44658  0.00157563
        3050    -5.51212     -5.4466  0.00157526
        3051     -5.5115    -5.44662  0.00157489
        3052    -5.51104    -5.44664  0.00157451
        3053    -5.51045    -5.44666  0.00157414
        3054    -5.50986    -5.44668  0.00157376
        3055    -5.50943     -5.4467  0.00157338
        3056    -5.50887    -5.44672  0.00157299
        3057    -5.50816    -5.44674  0.00157261
        3058    -5.50731    -5.44676  0.00157222
        3059    -5.50676    -5.44678  0.00157183
        3060    -5.50638     -5.4468  0.00157143
        3061     -5.5063    -5.44682  0.00157104
        3062    -5.50607    -5.44684  0.00157065
        3063    -5.50555    -5.44686  0.00157025
        3064    -5.50517    -5.44688  0.00156985
        3065    -5.50495     -5.4469  0.00156945
        3066    -5.50457    -5.44692  0.00156906
        3067    -5.50434    -5.44694  0.00156866
        3068     -5.5038    -5.44695  0.00156825
        3069     -5.5034    -5.44697  0.00156785
        3070    -5.50299    -5.44699  0.00156745
        3071    -5.50212    -5.44701  0.00156704
        3072    -5.50183    -5.44703  0.00156663
        3073    -5.50154    -5.44704  0.00156622
        3074    -5.50122    -5.44706  0.00156581
        3075    -5.50028    -5.44708   0.0015654
        3076    -5.49962     -5.4471  0.00156498
        3077    -5.49909    -5.44711  0.00156456
        3078    -5.49839    -5.44713  0.00156414
        3079    -5.49766    -5.44715  0.00156372
        3080     -5.4969    -5.44716   0.0015633
        3081    -5.49597    -5.44718  0.00156287
        3082    -5.49501    -5.44719  0.00156244
        3083    -5.49403    -5.44721  0.00156201
        3084    -5.49316    -5.44722  0.00156157
        3085    -5.49196    -5.44724  0.00156113
        3086    -5.49104    -5.44725  0.00156069
        3087    -5.49009    -5.44727  0.00156025
        3088     -5.4888    -5.44728   0.0015598
        3089     -5.4878    -5.44729  0.00155935
        3090    -5.48661    -5.44731   0.0015589
        3091    -5.48525    -5.44732  0.00155844
        3092    -5.48462    -5.44733  0.00155799
        3093    -5.48367    -5.44734  0.00155753
        3094    -5.48255    -5.44735  0.00155706
        3095    -5.48171    -5.44736   0.0015566
        3096    -5.48071    -5.44738  0.00155614
        3097    -5.47955    -5.44739  0.00155567
        3098    -5.47853     -5.4474   0.0015552
        3099    -5.47765    -5.44741  0.00155473
        3100    -5.47678    -5.44742  0.00155425
        3101    -5.47545    -5.44742  0.00155378
        3102    -5.47428    -5.44743   0.0015533
        3103    -5.47298    -5.44744  0.00155282
        3104    -5.47169    -5.44745  0.00155234
        3105    -5.47026    -5.44746  0.00155186
        3106    -5.46902    -5.44746  0.00155138
        3107     -5.4678    -5.44747  0.00155089
        3108    -5.46706    -5.44748   0.0015504
        3109    -5.46592    -5.44748  0.00154992
        3110    -5.46511    -5.44749  0.00154943
        3111    -5.46436    -5.44749  0.00154894
        3112     -5.4635     -5.4475  0.00154845
        3113     -5.4627     -5.4475  0.00154796
        3114    -5.46196    -5.44751  0.00154747
        3115    -5.46098    -5.44751  0.00154698
        3116    -5.46038    -5.44752  0.00154649
        3117    -5.45999    -5.44752    0.001546
        3118    -5.45953    -5.44752  0.00154551
        3119     -5.4593    -5.44753  0.00154502
        3120    -5.45885    -5.44753  0.00154453
        3121    -5.45804    -5.44753  0.00154403
        3122    -5.45806    -5.44754  0.00154354
        3123    -5.45802    -5.44754  0.00154305
        3124    -5.45777    -5.44754  0.00154256
        3125    -5.45836    -5.44755  0.00154207
        3126     -5.4586    -5.44755  0.00154158
        3127    -5.45908    -5.44756   0.0015411
        3128    -5.45965    -5.44756  0.00154061
        3129    -5.46001    -5.44756  0.00154012
        3130    -5.46091    -5.44757  0.00153963
        3131    -5.46176    -5.44757  0.00153915
        3132    -5.46254    -5.44758  0.00153866
        3133    -5.46326    -5.44758  0.00153818
        3134    -5.46422    -5.44759   0.0015377
        3135     -5.4651    -5.44759  0.00153722
        3136    -5.46652     -5.4476  0.00153674
        3137    -5.46787    -5.44761  0.00153627
        3138    -5.46944    -5.44761  0.00153579
        3139    -5.47063    -5.44762  0.00153532
        3140    -5.47219    -5.44763  0.00153485
        3141    -5.47352    -5.44764  0.00153438
        3142    -5.47535    -5.44764  0.00153392
        3143    -5.47724    -5.44765  0.00153346
        3144    -5.47858    -5.44766  0.00153301
        3145    -5.48026    -5.44767  0.00153255
        3146    -5.48199    -5.44769  0.00153211
        3147    -5.48391     -5.4477  0.00153166
        3148    -5.48571    -5.44771  0.00153122
        3149    -5.48739    -5.44772  0.00153079
        3150    -5.48925    -5.44773  0.00153036
        3151    -5.49113    -5.44775  0.00152994
        3152    -5.49302    -5.44776  0.00152952
        3153    -5.49494    -5.44778  0.00152911
        3154    -5.49685    -5.44779   0.0015287
        3155    -5.49878    -5.44781   0.0015283
        3156    -5.50071    -5.44783  0.00152791
        3157    -5.50248    -5.44784  0.00152752
        3158    -5.50455    -5.44786  0.00152714
        3159    -5.50646    -5.44788  0.00152677
        3160    -5.50776     -5.4479  0.00152641
        3161    -5.50964    -5.44792  0.00152605
        3162    -5.51151    -5.44794   0.0015257
        3163    -5.51321    -5.44796  0.00152536
        3164    -5.51533    -5.44798  0.00152502
        3165    -5.51712      -5.448   0.0015247
        3166    -5.51888    -5.44802  0.00152438
        3167    -5.52061    -5.44805  0.00152407
        3168    -5.52215    -5.44807  0.00152377
        3169    -5.52351    -5.44809  0.00152348
        3170    -5.52528    -5.44812  0.00152319
        3171    -5.52685    -5.44814  0.00152291
        3172    -5.52869    -5.44817  0.00152264
        3173    -5.53018     -5.4482  0.00152238
        3174    -5.53146    -5.44822  0.00152213
        3175    -5.53301    -5.44825  0.00152188
        3176     -5.5345    -5.44828  0.00152165
        3177    -5.53563     -5.4483  0.00152142
        3178    -5.53671    -5.44833  0.00152119
        3179    -5.53804    -5.44836  0.00152097
        3180    -5.53931    -5.44839  0.00152077
        3181    -5.54068    -5.44842  0.00152056
        3182    -5.54183    -5.44845  0.00152037
        3183    -5.54277    -5.44848  0.00152018
        3184     -5.5435    -5.44851     0.00152
        3185    -5.54463    -5.44854  0.00151982
        3186    -5.54553    -5.44857  0.00151965
        3187    -5.54622     -5.4486  0.00151948
        3188    -5.54715    -5.44863  0.00151932
        3189    -5.54801    -5.44866  0.00151916
        3190    -5.54851    -5.44869  0.00151901
        3191    -5.54863    -5.44872  0.00151885
        3192    -5.54929    -5.44875   0.0015187
        3193    -5.54943    -5.44878  0.00151856
        3194    -5.54965    -5.44882  0.00151841
        3195    -5.54995    -5.44885  0.00151826
        3196    -5.54988    -5.44888  0.00151812
        3197    -5.54975    -5.44891  0.00151797
        3198    -5.54969    -5.44894  0.00151782
        3199    -5.55002    -5.44897  0.00151768
        3200    -5.54982    -5.44901  0.00151753
        3201    -5.54986    -5.44904  0.00151738
        3202    -5.54968    -5.44907  0.00151723
        3203    -5.54913     -5.4491  0.00151708
        3204    -5.54866    -5.44913  0.00151693
        3205    -5.54828    -5.44916  0.00151677
        3206    -5.54768    -5.44919  0.00151661
        3207    -5.54686    -5.44922  0.00151644
        3208    -5.54597    -5.44925  0.00151627
        3209    -5.54518    -5.44928  0.00151609
        3210    -5.54402    -5.44931   0.0015159
        3211     -5.5428    -5.44934  0.00151571
        3212    -5.54167    -5.44937  0.00151551
        3213    -5.54018     -5.4494   0.0015153
        3214    -5.53939    -5.44943  0.00151509
        3215    -5.53839    -5.44945  0.00151487
        3216    -5.53718    -5.44948  0.00151465
        3217    -5.53608    -5.44951  0.00151442
        3218    -5.53478    -5.44953  0.00151418
        3219    -5.53342    -5.44956  0.00151393
        3220    -5.53172    -5.44959  0.00151368
        3221    -5.53058    -5.44961  0.00151341
        3222    -5.52925    -5.44964  0.00151315
        3223    -5.52788    -5.44966  0.00151287
        3224    -5.52616    -5.44968  0.00151259
        3225    -5.52472    -5.44971   0.0015123
        3226    -5.52325    -5.44973    0.001512
        3227    -5.52159    -5.44975   0.0015117
        3228    -5.52021    -5.44977  0.00151139
        3229    -5.51865     -5.4498  0.00151107
        3230    -5.51722    -5.44982  0.00151074
        3231    -5.51531    -5.44984  0.00151041
        3232    -5.51339    -5.44986  0.00151007
        3233    -5.51191    -5.44988  0.00150973
        3234     -5.5101    -5.44989  0.00150938
        3235    -5.50829    -5.44991  0.00150902
        3236    -5.50677    -5.44993  0.00150865
        3237    -5.50493    -5.44995  0.00150828
        3238    -5.50324    -5.44996  0.00150791
        3239     -5.5014    -5.44998  0.00150753
        3240        -5.5    -5.44999  0.00150714
        3241    -5.49829    -5.45001  0.00150675
        3242    -5.49643    -5.45002  0.00150635
        3243    -5.49472    -5.45004  0.00150595
        3244    -5.49285    -5.45005  0.00150554
        3245    -5.49068    -5.45006  0.00150513
        3246    -5.48895    -5.45008  0.00150472
        3247    -5.48692    -5.45009   0.0015043
        3248    -5.48489     -5.4501  0.00150387
        3249    -5.48285    -5.45011  0.00150344
        3250    -5.48081    -5.45012  0.00150301
        3251    -5.47905    -5.45013  0.00150257
        3252    -5.47699    -5.45013  0.00150213
        3253    -5.47507    -5.45014  0.00150169
        3254    -5.47314    -5.45015  0.00150125
        3255    -5.47135    -5.45016   0.0015008
        3256    -5.46954    -5.45016  0.00150035
        3257    -5.46756    -5.45017   0.0014999
        3258    -5.46527    -5.45017  0.00149945
        3259     -5.4634    -5.45018  0.00149899
        3260    -5.46136    -5.45018  0.00149853
        3261    -5.45945    -5.45018  0.00149808
        3262    -5.45735    -5.45018  0.00149762
        3263    -5.45508    -5.45019  0.00149716
        3264    -5.45294    -5.45019   0.0014967
        3265    -5.45076    -5.45019  0.00149625
        3266    -5.44869    -5.45019  0.00149579
        3267     -5.4466    -5.45018  0.00149533
        3268    -5.44431    -5.45018  0.00149487
        3269    -5.44184    -5.45018  0.00149442
        3270    -5.43919    -5.45018  0.00149396
        3271    -5.43679    -5.45017  0.00149351
        3272    -5.43466    -5.45017  0.00149306
        3273     -5.4325    -5.45016  0.00149262
        3274    -5.43014    -5.45016  0.00149217
        3275    -5.42745    -5.45015  0.00149174
        3276    -5.42472    -5.45014   0.0014913
        3277    -5.42211    -5.45013  0.00149087
        3278    -5.41946    -5.45012  0.00149044
        3279    -5.41678    -5.45011  0.00149002
        3280    -5.41422     -5.4501  0.00148961
        3281    -5.41118    -5.45009   0.0014892
        3282    -5.40903    -5.45008   0.0014888
        3283    -5.40639    -5.45007  0.00148841
        3284    -5.40374    -5.45005  0.00148802
        3285    -5.40091    -5.45004  0.00148764
        3286    -5.39837    -5.45002  0.00148727
        3287    -5.39567       -5.45  0.00148691
        3288    -5.39282    -5.44999  0.00148656
        3289     -5.3901    -5.44997  0.00148622
        3290    -5.38724    -5.44995  0.00148589
        3291    -5.38423    -5.44993  0.00148558
        3292    -5.38137    -5.44991  0.00148527
        3293    -5.37853    -5.44989  0.00148498
        3294    -5.37555    -5.44986   0.0014847
        3295    -5.37244    -5.44984  0.00148443
        3296    -5.36981    -5.44982  0.00148418
        3297    -5.36721    -5.44979  0.00148394
        3298    -5.36419    -5.44977  0.00148372
        3299    -5.36151    -5.44974  0.00148351
        3300    -5.35887    -5.44971  0.00148332
        3301    -5.35628    -5.44968  0.00148314
        3302    -5.35359    -5.44965  0.00148297
        3303    -5.35141    -5.44962  0.00148282
        3304    -5.34883    -5.44959  0.00148269
        3305    -5.34632    -5.44956  0.00148257
        3306    -5.34388    -5.44953  0.00148247
        3307    -5.34151     -5.4495  0.00148238
        3308    -5.33907    -5.44946  0.00148231
        3309    -5.33686    -5.44943  0.00148225
        3310    -5.33503     -5.4494   0.0014822
        3311    -5.33314    -5.44936  0.00148217
        3312    -5.33165    -5.44933  0.00148215
        3313    -5.32994    -5.44929  0.00148214
        3314    -5.32833    -5.44925  0.00148214
        3315    -5.32682    -5.44922  0.00148216
        3316    -5.32526    -5.44918  0.00148218
        3317    -5.32426    -5.44914  0.00148221
        3318    -5.32322     -5.4491  0.00148225
        3319    -5.32183    -5.44906   0.0014823
        3320    -5.32145    -5.44903  0.00148235
        3321    -5.32058    -5.44899  0.00148241
        3322    -5.31983    -5.44895  0.00148247
        3323    -5.31948    -5.44891  0.00148254
        3324     -5.3188    -5.44887  0.00148261
        3325    -5.31839    -5.44883  0.00148268
        3326    -5.31839    -5.44879  0.00148276
        3327    -5.31821    -5.44875  0.00148283
        3328    -5.31844    -5.44871   0.0014829
        3329    -5.31864    -5.44867  0.00148297
        3330    -5.31911    -5.44864  0.00148303
        3331    -5.31939     -5.4486   0.0014831
        3332    -5.31963    -5.44856  0.00148316
        3333    -5.31999    -5.44852  0.00148321
        3334    -5.32047    -5.44848  0.00148327
        3335    -5.32106    -5.44844  0.00148331
        3336    -5.32191     -5.4484  0.00148335
        3337    -5.32304    -5.44837  0.00148338
        3338    -5.32427    -5.44833  0.00148341
        3339    -5.32548    -5.44829  0.00148342
        3340    -5.32664    -5.44826  0.00148342
        3341    -5.32807    -5.44822  0.00148341
        3342    -5.32961    -5.44819  0.00148339
        3343    -5.33127    -5.44815  0.00148336
        3344     -5.3335    -5.44812  0.00148331
        3345    -5.33538    -5.44808  0.00148325
        3346    -5.33769    -5.44805  0.00148318
        3347    -5.33981    -5.44802  0.00148309
        3348    -5.34219    -5.44799  0.00148298
        3349    -5.34469    -5.44795  0.00148286
        3350    -5.34745    -5.44792  0.00148272
        3351    -5.35003     -5.4479  0.00148256
        3352    -5.35272    -5.44787  0.00148239
        3353    -5.35538    -5.44784  0.00148221
        3354     -5.3583    -5.44781  0.00148201
        3355    -5.36164    -5.44779  0.00148179
        3356    -5.36479    -5.44776  0.00148155
        3357     -5.3679    -5.44774   0.0014813
        3358    -5.37127    -5.44772  0.00148104
        3359    -5.37489    -5.44769  0.00148075
        3360    -5.37788    -5.44767  0.00148046
        3361    -5.38156    -5.44765  0.00148015
        3362    -5.38535    -5.44763  0.00147983
        3363    -5.38939    -5.44762  0.00147949
        3364    -5.39336     -5.4476  0.00147913
        3365    -5.39773    -5.44759  0.00147877
        3366    -5.40203    -5.44757  0.00147839
        3367    -5.40641    -5.44756    0.001478
        3368    -5.41086    -5.44755   0.0014776
        3369    -5.41522    -5.44754   0.0014772
        3370    -5.41949    -5.44753  0.00147678
        3371    -5.42382    -5.44753  0.00147636
        3372    -5.42788    -5.44752  0.00147593
        3373    -5.43214    -5.44751   0.0014755
        3374    -5.43659    -5.44751  0.00147507
        3375     -5.4409    -5.44751  0.00147463
        3376    -5.44522    -5.44751   0.0014742
        3377    -5.45001    -5.44751  0.00147376
        3378    -5.45464    -5.44751  0.00147333
        3379    -5.45927    -5.44752  0.00147289
        3380    -5.46417    -5.44752  0.00147247
        3381    -5.46875    -5.44753  0.00147205
        3382    -5.47313    -5.44753  0.00147163
        3383    -5.47718    -5.44754  0.00147122
        3384    -5.48192    -5.44755  0.00147082
        3385    -5.48615    -5.44756  0.00147043
        3386    -5.49032    -5.44758  0.00147005
        3387    -5.49456    -5.44759  0.00146968
        3388    -5.49902    -5.44761  0.00146933
        3389    -5.50324    -5.44762  0.00146898
        3390    -5.50721    -5.44764  0.00146866
        3391    -5.51093    -5.44766  0.00146834
        3392    -5.51455    -5.44768  0.00146804
        3393     -5.5182     -5.4477  0.00146776
        3394    -5.52219    -5.44772  0.00146749
        3395    -5.52501    -5.44774  0.00146723
        3396    -5.52815    -5.44777  0.00146699
        3397    -5.53101    -5.44779  0.00146676
        3398    -5.53389    -5.44782  0.00146655
        3399    -5.53679    -5.44784  0.00146635
        3400    -5.53985    -5.44787  0.00146617
        3401    -5.54262     -5.4479    0.001466
        3402    -5.54495    -5.44793  0.00146585
        3403    -5.54729    -5.44796  0.00146571
        3404    -5.54978    -5.44799  0.00146559
        3405    -5.55183    -5.44802  0.00146547
        3406    -5.55373    -5.44805  0.00146537
        3407    -5.55549    -5.44808  0.00146528
        3408    -5.55694    -5.44811   0.0014652
        3409    -5.55841    -5.44814  0.00146513
        3410    -5.55958    -5.44818  0.00146506
        3411     -5.5606    -5.44821    0.001465
        3412    -5.56164    -5.44824  0.00146495
        3413    -5.56253    -5.44828   0.0014649
        3414    -5.56328    -5.44831  0.00146486
        3415    -5.56389    -5.44834  0.00146482
        3416    -5.56452    -5.44838  0.00146479
        3417    -5.56501    -5.44841  0.00146476
        3418    -5.56507    -5.44845  0.00146473
        3419    -5.56484    -5.44848  0.00146469
        3420    -5.56449    -5.44851  0.00146466
        3421    -5.56432    -5.44855  0.00146462
        3422    -5.56418    -5.44858  0.00146458
        3423    -5.56362    -5.44861  0.00146454
        3424    -5.56294    -5.44865  0.00146449
        3425     -5.5623    -5.44868  0.00146444
        3426     -5.5617    -5.44871  0.00146439
        3427    -5.56055    -5.44875  0.00146432
        3428    -5.55959    -5.44878  0.00146425
        3429    -5.55839    -5.44881  0.00146417
        3430    -5.55725    -5.44884  0.00146409
        3431    -5.55601    -5.44887    0.001464
        3432    -5.55454     -5.4489  0.00146389
        3433    -5.55314    -5.44894  0.00146378
        3434    -5.55166    -5.44897  0.00146366
        3435    -5.54981    -5.44899  0.00146353
        3436    -5.54835    -5.44902  0.00146339
        3437    -5.54636    -5.44905  0.00146324
        3438    -5.54478    -5.44908  0.00146308
        3439    -5.54284    -5.44911   0.0014629
        3440    -5.54115    -5.44913  0.00146272
        3441    -5.53942    -5.44916  0.00146253
        3442    -5.53734    -5.44919  0.00146233
        3443    -5.53554    -5.44921  0.00146212
        3444    -5.53355    -5.44924   0.0014619
        3445    -5.53154    -5.44926  0.00146168
        3446    -5.52936    -5.44928  0.00146144
        3447    -5.52732     -5.4493  0.00146119
        3448    -5.52511    -5.44933  0.00146093
        3449     -5.5232    -5.44935  0.00146066
        3450    -5.52128    -5.44937  0.00146039
        3451    -5.51922    -5.44939   0.0014601
        3452    -5.51747    -5.44941  0.00145981
        3453    -5.51542    -5.44943  0.00145952
        3454    -5.51353    -5.44945  0.00145921
        3455    -5.51181    -5.44946   0.0014589
        3456    -5.51026    -5.44948  0.00145859
        3457    -5.50812     -5.4495  0.00145826
        3458    -5.50616    -5.44952  0.00145793
        3459    -5.50392    -5.44953   0.0014576
        3460      -5.502    -5.44955  0.00145725
        3461    -5.50011    -5.44956  0.00145691
        3462    -5.49794    -5.44958  0.00145655
        3463    -5.49595    -5.44959  0.00145619
        3464    -5.49413     -5.4496  0.00145583
        3465    -5.49234    -5.44961  0.00145546
        3466    -5.49072    -5.44963  0.00145509
        3467    -5.48867    -5.44964  0.00145471
        3468    -5.48709    -5.44965  0.00145433
        3469    -5.48538    -5.44966  0.00145395
        3470    -5.48369    -5.44967  0.00145357
        3471    -5.48201    -5.44968  0.00145318
        3472    -5.48034    -5.44969  0.00145279
        3473    -5.47837    -5.44969  0.00145239
        3474    -5.47641     -5.4497  0.00145199
        3475     -5.4749    -5.44971  0.00145159
        3476    -5.47309    -5.44972  0.00145119
        3477    -5.47173    -5.44972  0.00145079
        3478    -5.46975    -5.44973  0.00145038
        3479    -5.46792    -5.44973  0.00144997
        3480    -5.46607    -5.44974  0.00144957
        3481    -5.46404    -5.44974  0.00144915
        3482     -5.4623    -5.44975  0.00144874
        3483    -5.46054    -5.44975  0.00144833
        3484    -5.45829    -5.44975  0.00144792
        3485    -5.45662    -5.44975   0.0014475
        3486    -5.45491    -5.44975  0.00144709
        3487    -5.45317    -5.44976  0.00144667
        3488    -5.45139    -5.44976  0.00144626
        3489    -5.44928    -5.44976  0.00144584
        3490    -5.44727    -5.44976  0.00144543
        3491    -5.44522    -5.44975  0.00144502
        3492    -5.44373    -5.44975   0.0014446
        3493    -5.44145    -5.44975  0.00144419
