#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        1372    0.852414    0.899202  0.00126012
        1373    0.850168    0.899166   0.0012597
        1374    0.847928    0.899129  0.00125934
        1375    0.845697     0.89909  0.00125902
        1376    0.843479     0.89905  0.00125876
        1377    0.841278    0.899008  0.00125854
        1378    0.839095    0.898964  0.00125838
        1379    0.836939    0.898919  0.00125827
        1380    0.834805    0.898873  0.00125822
        1381    0.832697    0.898825  0.00125822
        1382    0.830619    0.898775  0.00125827
        1383    0.828562    0.898725  0.00125839
        1384    0.826556    0.898673  0.00125856
        1385    0.824579    0.898619  0.00125879
        1386    0.822651    0.898564  0.00125907
        1387    0.820762    0.898508  0.00125941
        1388    0.818926    0.898451  0.00125981
        1389    0.817139    0.898392  0.00126026
        1390    0.815402    0.898333  0.00126077
        1391    0.813717    0.898272  0.00126133
        1392     0.81209     0.89821  0.00126194
        1393    0.810522    0.898147   0.0012626
        1394    0.809011    0.898083  0.00126332
        1395    0.807559    0.898018  0.00126408
        1396    0.806175    0.897952  0.00126488
        1397    0.804855    0.897886  0.00126573
        1398    0.803604    0.897818  0.00126662
        1399    0.802428     0.89775  0.00126755
        1400    0.801322    0.897681  0.00126851
        1401     0.80028    0.897612  0.00126951
        1402    0.799316    0.897541  0.00127054
        1403    0.798427    0.897471   0.0012716
        1404    0.797618      0.8974  0.00127268
        1405     0.79688    0.897328  0.00127378
        1406    0.796224    0.897256  0.00127491
        1407    0.795639    0.897184  0.00127604
        1408    0.795136    0.897112  0.00127719
        1409    0.794711    0.897039  0.00127835
        1410    0.794371    0.896966  0.00127952
        1411    0.794108    0.896893  0.00128069
        1412    0.793924     0.89682  0.00128185
        1413    0.793818    0.896747  0.00128302
        1414    0.793793    0.896675  0.00128417
        1415    0.793849    0.896602  0.00128532
        1416    0.793981    0.896529  0.00128646
        1417    0.794189    0.896457  0.00128757
        1418    0.794476    0.896385  0.00128867
        1419    0.794833    0.896314  0.00128975
        1420    0.795263    0.896242   0.0012908
        1421    0.795761    0.896172  0.00129183
        1422    0.796331    0.896102  0.00129283
        1423    0.796971    0.896032   0.0012938
        1424    0.797678    0.895963  0.00129473
        1425    0.798447    0.895894  0.00129563
        1426    0.799284    0.895827  0.00129649
        1427    0.800181     0.89576  0.00129731
        1428    0.801124    0.895693   0.0012981
        1429    0.802134    0.895628  0.00129884
        1430    0.803196    0.895563  0.00129954
        1431    0.804298    0.895499  0.00130019
        1432    0.805447    0.895437   0.0013008
        1433    0.806644    0.895375  0.00130137
        1434    0.807879    0.895314  0.00130189
        1435    0.809146    0.895254  0.00130237
        1436    0.810443    0.895194   0.0013028
        1437    0.811772    0.895136  0.00130319
        1438    0.813129    0.895079  0.00130353
        1439    0.814515    0.895023  0.00130382
        1440    0.815916    0.894968  0.00130408
        1441    0.817332    0.894915  0.00130428
        1442    0.818761    0.894862  0.00130445
        1443    0.820196     0.89481  0.00130457
        1444    0.821636    0.894759  0.00130465
        1445    0.823076     0.89471  0.00130469
        1446    0.824508    0.894661  0.00130469
        1447    0.825941    0.894614  0.00130465
        1448    0.827371    0.894567  0.00130458
        1449    0.828793    0.894522  0.00130447
        1450    0.830204    0.894478  0.00130432
        1451    0.831596    0.894434  0.00130414
        1452    0.832965    0.894392  0.00130393
        1453    0.834311    0.894351  0.00130369
        1454    0.835644     0.89431  0.00130342
        1455    0.836953    0.894271  0.00130312
        1456    0.838234    0.894232  0.00130279
        1457    0.839485    0.894195  0.00130244
        1458      0.8407    0.894158  0.00130206
        1459    0.841886    0.894122  0.00130166
        1460    0.843037    0.894087  0.00130124
        1461    0.844153    0.894053   0.0013008
        1462    0.845237     0.89402  0.00130034
        1463    0.846277    0.893987  0.00129986
        1464    0.847282    0.893955  0.00129936
        1465    0.848251    0.893924  0.00129885
        1466     0.84918    0.893893  0.00129832
        1467    0.850066    0.893863  0.00129778
        1468    0.850915    0.893834  0.00129723
        1469    0.851727    0.893806  0.00129666
        1470    0.852501    0.893777  0.00129608
        1471    0.853234     0.89375  0.00129549
        1472    0.853925    0.893723   0.0012949
        1473    0.854585    0.893696  0.00129429
        1474    0.855202     0.89367  0.00129368
        1475    0.855791    0.893644  0.00129305
        1476    0.856343    0.893619  0.00129242
        1477    0.856862    0.893594  0.00129179
        1478    0.857344     0.89357  0.00129115
        1479    0.857802    0.893546   0.0012905
        1480    0.858233    0.893522  0.00128985
        1481     0.85863    0.893498  0.00128919
        1482    0.859003    0.893475  0.00128853
        1483    0.859355    0.893452  0.00128787
        1484    0.859683    0.893429   0.0012872
        1485    0.859986    0.893407  0.00128653
        1486    0.860272    0.893384  0.00128586
        1487    0.860536    0.893362  0.00128519
        1488    0.860786     0.89334  0.00128451
        1489    0.861026    0.893319  0.00128383
        1490    0.861256    0.893297  0.00128315
        1491    0.861469    0.893276  0.00128247
        1492    0.861679    0.893255  0.00128178
        1493    0.861886    0.893234  0.00128109
        1494    0.862091    0.893213  0.00128041
        1495    0.862293    0.893192  0.00127972
        1496    0.862496    0.893172  0.00127903
        1497    0.862696    0.893151  0.00127833
        1498    0.862896    0.893131  0.00127764
        1499    0.863109    0.893111  0.00127694
        1500    0.863325    0.893091  0.00127625
        1501     0.86355    0.893071  0.00127555
        1502    0.863782    0.893052  0.00127485
        1503    0.864029    0.893033  0.00127415
        1504    0.864287    0.893013  0.00127344
        1505    0.864559    0.892995  0.00127274
        1506    0.864844    0.892976  0.00127203
        1507    0.865148    0.892957  0.00127132
        1508    0.865471    0.892939  0.00127061
        1509    0.865803    0.892921  0.00126989
        1510    0.866157    0.892903  0.00126918
        1511    0.866545    0.892886  0.00126846
        1512    0.866946    0.892869  0.00126773
        1513    0.867366    0.892852  0.00126701
        1514    0.867811    0.892835  0.00126628
        1515    0.868274    0.892819  0.00126555
        1516    0.868767    0.892803  0.00126481
        1517    0.869277    0.892788  0.00126407
        1518    0.869812    0.892773  0.00126333
        1519    0.870374    0.892758  0.00126258
        1520    0.870959    0.892744  0.00126183
        1521    0.871565     0.89273  0.00126108
        1522    0.872202    0.892716  0.00126033
        1523     0.87286    0.892703  0.00125957
        1524    0.873537    0.892691   0.0012588
        1525    0.874241    0.892679  0.00125803
        1526    0.874965    0.892667  0.00125726
        1527     0.87571    0.892656  0.00125649
        1528    0.876481    0.892645  0.00125571
        1529    0.877271    0.892635  0.00125493
        1530    0.878081    0.892626  0.00125415
        1531    0.878909    0.892617  0.00125336
        1532     0.87976    0.892608  0.00125257
        1533    0.880626    0.892601  0.00125178
        1534    0.881514    0.892593  0.00125098
        1535    0.882418    0.892587  0.00125018
        1536    0.883339    0.892581  0.00124938
        1537    0.884277    0.892575  0.00124858
        1538    0.885224     0.89257  0.00124778
        1539    0.886188    0.892566  0.00124698
        1540    0.887163    0.892563  0.00124617
        1541    0.888151     0.89256  0.00124537
        1542    0.889148    0.892558  0.00124456
        1543    0.890156    0.892556  0.00124375
        1544    0.891174    0.892555  0.00124295
        1545    0.892197    0.892555  0.00124215
        1546    0.893226    0.892555  0.00124134
        1547    0.894264    0.892557  0.00124054
        1548    0.895304    0.892558  0.00123974
        1549    0.896353    0.892561  0.00123894
        1550    0.897404    0.892564  0.00123815
        1551    0.898457    0.892568  0.00123735
        1552    0.899513    0.892572  0.00123656
        1553    0.900572    0.892577  0.00123578
        1554    0.901621    0.892583    0.001235
        1555    0.902669     0.89259  0.00123422
        1556    0.903714    0.892597  0.00123345
        1557     0.90475    0.892605  0.00123268
        1558    0.905781    0.892613  0.00123192
        1559    0.906803    0.892622  0.00123116
        1560    0.907819    0.892632  0.00123041
        1561    0.908826    0.892642  0.00122967
        1562    0.909819    0.892653  0.00122893
        1563      0.9108    0.892665   0.0012282
        1564    0.911773    0.892677  0.00122747
        1565    0.912729     0.89269  0.00122676
        1566    0.913673    0.892703  0.00122605
        1567      0.9146    0.892717  0.00122534
        1568     0.91551    0.892732  0.00122465
        1569    0.916402    0.892747  0.00122396
        1570    0.917275    0.892763  0.00122328
        1571    0.918123    0.892779  0.00122261
        1572    0.918958    0.892795  0.00122194
        1573    0.919767    0.892813  0.00122129
        1574     0.92055     0.89283  0.00122064
        1575    0.921318    0.892848     0.00122
        1576    0.922061    0.892867  0.00121936
        1577    0.922779    0.892886  0.00121874
        1578    0.923468    0.892905  0.00121812
        1579    0.924138    0.892925  0.00121751
        1580    0.924783    0.892945   0.0012169
        1581    0.925403    0.892966  0.00121631
        1582    0.925993    0.892986  0.00121572
        1583    0.926557    0.893008  0.00121514
        1584    0.927105    0.893029  0.00121456
        1585    0.927626    0.893051  0.00121399
        1586    0.928119    0.893073  0.00121342
        1587    0.928591    0.893096  0.00121287
        1588    0.929033    0.893118  0.00121231
        1589    0.929457    0.893141  0.00121177
        1590     0.92986    0.893164  0.00121122
        1591    0.930239    0.893187  0.00121069
        1592    0.930592    0.893211  0.00121016
        1593    0.930935    0.893235  0.00120963
        1594    0.931258    0.893258   0.0012091
        1595    0.931559    0.893282  0.00120858
        1596    0.931839    0.893307  0.00120807
        1597    0.932115    0.893331  0.00120756
        1598    0.932366    0.893355  0.00120705
        1599    0.932603     0.89338  0.00120654
        1600    0.932825    0.893405  0.00120604
        1601    0.933036    0.893429  0.00120554
        1602    0.933239    0.893454  0.00120504
        1603    0.933425    0.893479  0.00120455
        1604    0.933609    0.893504  0.00120406
        1605    0.933783    0.893529  0.00120357
        1606    0.933956    0.893554  0.00120308
        1607    0.934123     0.89358   0.0012026
        1608    0.934293    0.893605  0.00120212
        1609    0.934455     0.89363  0.00120164
        1610    0.934617    0.893656  0.00120116
        1611    0.934785    0.893681  0.00120069
        1612    0.934951    0.893707  0.00120022
        1613    0.935125    0.893733  0.00119975
        1614    0.935298    0.893758  0.00119928
        1615     0.93547    0.893784  0.00119882
        1616    0.935647     0.89381  0.00119835
        1617    0.935839    0.893836  0.00119789
        1618    0.936035    0.893862  0.00119744
        1619     0.93624    0.893888  0.00119698
        1620    0.936448    0.893915  0.00119653
        1621    0.936674    0.893941  0.00119609
        1622    0.936906    0.893967  0.00119564
        1623    0.937154    0.893994   0.0011952
        1624    0.937408    0.894021  0.00119476
        1625    0.937678    0.894048  0.00119433
        1626    0.937958    0.894075   0.0011939
        1627    0.938247    0.894102  0.00119348
        1628    0.938549    0.894129  0.00119306
        1629    0.938866    0.894157  0.00119264
        1630    0.939193    0.894184  0.00119223
        1631    0.939535    0.894212  0.00119182
        1632     0.93989     0.89424  0.00119142
        1633    0.940255    0.894268  0.00119102
        1634    0.940632    0.894297  0.00119063
        1635    0.941031    0.894325  0.00119025
        1636     0.94143    0.894354  0.00118987
        1637    0.941845    0.894383  0.00118949
        1638    0.942269    0.894412  0.00118913
        1639    0.942704    0.894442  0.00118877
        1640    0.943148    0.894471  0.00118841
        1641      0.9436    0.894501  0.00118807
        1642    0.944067    0.894531  0.00118773
        1643    0.944541    0.894562  0.00118739
        1644    0.945021    0.894593  0.00118707
        1645    0.945507    0.894624  0.00118675
        1646    0.945997    0.894655  0.00118644
        1647    0.946494    0.894686  0.00118614
        1648    0.946994    0.894718  0.00118584
        1649    0.947494     0.89475  0.00118555
        1650    0.948003    0.894782  0.00118527
        1651    0.948511    0.894815    0.001185
        1652    0.949018    0.894848  0.00118474
        1653    0.949536    0.894881  0.00118448
        1654    0.950039    0.894914  0.00118424
        1655    0.950547    0.894948    0.001184
        1656    0.951045    0.894982  0.00118377
        1657    0.951541    0.895016  0.00118355
        1658    0.952037     0.89505  0.00118333
        1659    0.952523    0.895085  0.00118313
        1660    0.953001     0.89512  0.00118293
        1661    0.953471    0.895155  0.00118274
        1662    0.953934     0.89519  0.00118255
        1663    0.954377    0.895226  0.00118238
        1664    0.954822    0.895261  0.00118221
        1665    0.955254    0.895298  0.00118205
        1666    0.955665    0.895334  0.00118189
        1667    0.956064     0.89537  0.00118175
        1668    0.956443    0.895407  0.00118161
        1669     0.95681    0.895444  0.00118147
        1670    0.957162    0.895481  0.00118134
        1671    0.957505    0.895518  0.00118122
        1672    0.957822    0.895555   0.0011811
        1673    0.958119    0.895592  0.00118098
        1674    0.958392     0.89563  0.00118087
        1675    0.958639    0.895667  0.00118077
        1676    0.958866    0.895705  0.00118067
        1677    0.959071    0.895743  0.00118057
        1678    0.959247    0.895781  0.00118047
        1679    0.959394    0.895819  0.00118037
        1680    0.959517    0.895857  0.00118028
        1681    0.959618    0.895895  0.00118019
        1682    0.959689    0.895932  0.00118009
        1683    0.959732     0.89597     0.00118
        1684    0.959745    0.896008  0.00117991
        1685    0.959728    0.896046  0.00117981
        1686    0.959675    0.896084  0.00117972
        1687    0.959598    0.896121  0.00117962
        1688     0.95949    0.896159  0.00117952
        1689    0.959345    0.896196  0.00117941
        1690    0.959171    0.896234   0.0011793
        1691    0.958962    0.896271  0.00117919
        1692    0.958721    0.896308  0.00117907
        1693    0.958441    0.896344  0.00117894
        1694    0.958127    0.896381  0.00117881
        1695     0.95778    0.896417  0.00117867
        1696    0.957398    0.896453  0.00117853
        1697    0.956976    0.896489  0.00117837
        1698    0.956524    0.896524  0.00117821
        1699    0.956036    0.896559  0.00117804
        1700    0.955511    0.896594  0.00117785
        1701    0.954954    0.896628  0.00117766
        1702    0.954361    0.896662  0.00117746
        1703    0.953734    0.896695  0.00117724
        1704    0.953069    0.896729  0.00117702
        1705    0.952367    0.896761  0.00117678
        1706    0.951635    0.896793  0.00117653
        1707    0.950863    0.896825  0.00117626
        1708     0.95006    0.896856  0.00117599
        1709    0.949223    0.896887   0.0011757
        1710    0.948359    0.896917   0.0011754
        1711    0.947461    0.896946  0.00117508
        1712    0.946524    0.896975  0.00117475
        1713    0.945559    0.897004  0.00117441
        1714    0.944561    0.897032  0.00117405
        1715    0.943535    0.897059  0.00117368
        1716     0.94248    0.897085  0.00117329
        1717    0.941392    0.897111  0.00117289
        1718    0.940284    0.897136  0.00117248
        1719    0.939146    0.897161  0.00117205
        1720    0.937975    0.897184  0.00117161
        1721    0.936784    0.897207  0.00117116
        1722    0.935575     0.89723  0.00117069
        1723    0.934336    0.897251  0.00117021
        1724    0.933083    0.897272  0.00116971
        1725    0.931806    0.897292  0.00116921
        1726    0.930512    0.897311  0.00116869
        1727    0.929202     0.89733  0.00116816
        1728    0.927879    0.897347  0.00116761
        1729    0.926541    0.897364  0.00116706
        1730    0.925187     0.89738   0.0011665
        1731    0.923823    0.897396  0.00116592
        1732    0.922456     0.89741  0.00116534
        1733     0.92107    0.897424  0.00116475
        1734    0.919685    0.897436  0.00116415
        1735    0.918289    0.897448  0.00116354
        1736    0.916894     0.89746  0.00116292
        1737    0.915503     0.89747   0.0011623
        1738     0.91411     0.89748  0.00116167
        1739    0.912716    0.897488  0.00116103
        1740    0.911325    0.897496  0.00116039
        1741    0.909946    0.897504  0.00115975
        1742    0.908575     0.89751   0.0011591
        1743     0.90721    0.897515  0.00115845
        1744    0.905857     0.89752   0.0011578
        1745    0.904516    0.897524  0.00115714
        1746    0.903188    0.897527  0.00115648
        1747    0.901882     0.89753  0.00115582
        1748    0.900593    0.897532  0.00115516
        1749    0.899325    0.897533   0.0011545
        1750    0.898077    0.897533  0.00115384
        1751    0.896852    0.897533  0.00115318
        1752     0.89565    0.897532  0.00115252
        1753    0.894475     0.89753  0.00115187
        1754    0.893327    0.897527  0.00115121
        1755    0.892207    0.897524  0.00115056
        1756    0.891118    0.897521  0.00114991
        1757    0.890061    0.897517  0.00114927
        1758    0.889032    0.897512  0.00114862
        1759    0.888043    0.897506  0.00114798
        1760    0.887086      0.8975  0.00114735
        1761    0.886165    0.897494  0.00114671
        1762    0.885281    0.897487  0.00114608
        1763    0.884439     0.89748  0.00114546
        1764    0.883632    0.897472  0.00114483
        1765    0.882857    0.897463  0.00114421
        1766    0.882122    0.897455   0.0011436
        1767    0.881423    0.897446  0.00114299
        1768     0.88077    0.897436  0.00114238
        1769     0.88015    0.897427  0.00114178
        1770    0.879568    0.897416  0.00114118
        1771    0.879029    0.897406  0.00114058
        1772    0.878522    0.897395  0.00113999
        1773     0.87805    0.897384  0.00113939
        1774    0.877625    0.897373  0.00113881
        1775    0.877235    0.897362  0.00113822
        1776    0.876887     0.89735  0.00113764
        1777    0.876568    0.897339  0.00113706
        1778    0.876288    0.897327  0.00113648
        1779    0.876036    0.897315  0.00113591
        1780    0.875813    0.897303  0.00113533
        1781    0.875625    0.897291  0.00113476
        1782    0.875473    0.897278  0.00113419
        1783    0.875341    0.897266  0.00113362
        1784    0.875241    0.897254  0.00113305
        1785    0.875168    0.897241  0.00113248
        1786    0.875117    0.897229  0.00113192
        1787    0.875091    0.897217  0.00113135
        1788    0.875083    0.897204  0.00113079
        1789    0.875096    0.897192  0.00113022
        1790    0.875129     0.89718  0.00112966
        1791    0.875174    0.897167  0.00112909
        1792     0.87524    0.897155  0.00112853
        1793    0.875317    0.897143  0.00112797
        1794    0.875399    0.897131   0.0011274
        1795    0.875493    0.897119  0.00112684
        1796    0.875593    0.897107  0.00112628
        1797    0.875699    0.897095  0.00112571
        1798    0.875816    0.897083  0.00112515
        1799    0.875929    0.897071  0.00112458
        1800    0.876042     0.89706  0.00112402
        1801    0.876149    0.897048  0.00112346
        1802     0.87626    0.897036  0.00112289
        1803    0.876365    0.897025  0.00112233
        1804    0.876463    0.897014  0.00112176
        1805     0.87655    0.897002   0.0011212
        1806    0.876621    0.896991  0.00112064
        1807    0.876687     0.89698  0.00112007
        1808    0.876738    0.896968  0.00111951
        1809     0.87677    0.896957  0.00111894
        1810    0.876788    0.896946  0.00111838
        1811    0.876791    0.896935  0.00111782
        1812    0.876774    0.896924  0.00111726
        1813    0.876734    0.896913   0.0011167
        1814    0.876678    0.896902  0.00111614
        1815    0.876594     0.89689  0.00111558
        1816     0.87649    0.896879  0.00111502
        1817    0.876357    0.896868  0.00111446
        1818    0.876202    0.896857  0.00111391
        1819    0.876024    0.896845  0.00111336
        1820    0.875818    0.896834   0.0011128
        1821    0.875587    0.896822  0.00111225
        1822     0.87533     0.89681  0.00111171
        1823    0.875046    0.896798  0.00111116
        1824    0.874736    0.896786  0.00111062
        1825    0.874395    0.896774  0.00111008
        1826    0.874028    0.896761  0.00110954
        1827    0.873634    0.896749    0.001109
        1828    0.873207    0.896736  0.00110847
        1829    0.872762    0.896723  0.00110794
        1830     0.87229    0.896709  0.00110742
        1831    0.871788    0.896696   0.0011069
        1832     0.87127    0.896682  0.00110638
        1833    0.870726    0.896668  0.00110587
        1834    0.870158    0.896653  0.00110536
        1835    0.869563    0.896638  0.00110485
        1836    0.868946    0.896623  0.00110436
        1837    0.868312    0.896608  0.00110386
        1838    0.867662    0.896592  0.00110337
        1839    0.866985    0.896576  0.00110289
        1840    0.866291     0.89656  0.00110241
        1841    0.865585    0.896543  0.00110194
        1842    0.864859    0.896526  0.00110148
        1843    0.864119    0.896508  0.00110102
        1844    0.863371     0.89649  0.00110057
        1845    0.862607    0.896472  0.00110013
        1846    0.861825    0.896453  0.00109969
        1847     0.86104    0.896434  0.00109926
        1848    0.860251    0.896414  0.00109884
        1849    0.859449    0.896394  0.00109843
        1850    0.858642    0.896374  0.00109803
        1851    0.857834    0.896353  0.00109763
        1852    0.857015    0.896332  0.00109724
        1853    0.856202     0.89631  0.00109687
        1854    0.855386    0.896288   0.0010965
        1855    0.854564    0.896266  0.00109614
        1856    0.853749    0.896243  0.00109578
        1857     0.85294    0.896219  0.00109544
        1858    0.852136    0.896196  0.00109511
        1859    0.851335    0.896171  0.00109479
        1860    0.850546    0.896147  0.00109447
        1861    0.849761    0.896122  0.00109417
        1862     0.84899    0.896097  0.00109387
        1863    0.848223    0.896071  0.00109359
        1864    0.847472    0.896045  0.00109331
        1865     0.84673    0.896018  0.00109305
        1866    0.845997    0.895992  0.00109279
        1867    0.845281    0.895964  0.00109254
        1868    0.844586    0.895937   0.0010923
        1869    0.843907    0.895909  0.00109207
        1870    0.843245    0.895881  0.00109185
        1871    0.842598    0.895852  0.00109164
        1872    0.841973    0.895824  0.00109144
        1873    0.841369    0.895795  0.00109124
        1874    0.840782    0.895765  0.00109105
        1875    0.840216    0.895736  0.00109087
        1876    0.839674    0.895706   0.0010907
        1877     0.83915    0.895676  0.00109054
        1878    0.838647    0.895645  0.00109038
        1879    0.838169    0.895615  0.00109023
        1880    0.837705    0.895584  0.00109008
        1881    0.837266    0.895553  0.00108994
        1882    0.836849    0.895522  0.00108981
        1883    0.836461     0.89549  0.00108968
        1884    0.836091    0.895459  0.00108956
        1885    0.835748    0.895427  0.00108944
        1886    0.835421    0.895395  0.00108933
        1887    0.835118    0.895363  0.00108922
        1888     0.83484    0.895331  0.00108912
        1889    0.834578    0.895299  0.00108901
        1890    0.834338    0.895267  0.00108891
        1891    0.834127    0.895235  0.00108882
        1892    0.833934    0.895202  0.00108873
        1893     0.83376     0.89517  0.00108863
        1894    0.833621    0.895137  0.00108854
        1895    0.833499    0.895105  0.00108846
        1896    0.833398    0.895072  0.00108837
        1897    0.833318     0.89504  0.00108828
        1898    0.833261    0.895007  0.00108819
        1899    0.833228    0.894974  0.00108811
        1900    0.833221    0.894942  0.00108802
        1901    0.833233     0.89491  0.00108793
        1902    0.833265    0.894877  0.00108784
        1903    0.833321    0.894845  0.00108775
        1904    0.833402    0.894813  0.00108766
        1905    0.833504     0.89478  0.00108756
        1906    0.833632    0.894748  0.00108747
        1907    0.833781    0.894716  0.00108737
        1908    0.833953    0.894684  0.00108726
        1909    0.834142    0.894653  0.00108716
        1910    0.834363    0.894621  0.00108704
        1911    0.834607     0.89459  0.00108693
        1912    0.834876    0.894559  0.00108681
        1913    0.835165    0.894527  0.00108668
        1914    0.835474    0.894497  0.00108655
        1915    0.835816    0.894466  0.00108642
        1916    0.836178    0.894436  0.00108628
        1917    0.836564    0.894405  0.00108613
        1918    0.836979    0.894375  0.00108598
        1919    0.837415    0.894346  0.00108582
        1920    0.837876    0.894316  0.00108565
        1921     0.83836    0.894287  0.00108547
        1922    0.838868    0.894258  0.00108529
        1923    0.839396     0.89423   0.0010851
        1924     0.83995    0.894202  0.00108491
        1925    0.840525    0.894174   0.0010847
        1926    0.841122    0.894146  0.00108449
        1927    0.841742    0.894119  0.00108427
        1928    0.842384    0.894092  0.00108403
        1929    0.843042    0.894066   0.0010838
        1930    0.843718     0.89404  0.00108355
        1931    0.844411    0.894014  0.00108329
        1932    0.845122    0.893989  0.00108303
        1933    0.845847    0.893964  0.00108275
        1934    0.846584    0.893939  0.00108247
        1935    0.847339    0.893915  0.00108218
        1936    0.848106    0.893891  0.00108188
        1937    0.848879    0.893868  0.00108157
        1938    0.849661    0.893845  0.00108125
        1939    0.850452    0.893823  0.00108093
        1940    0.851247    0.893801  0.00108059
        1941    0.852046     0.89378  0.00108025
        1942    0.852853    0.893758   0.0010799
        1943    0.853656    0.893738  0.00107954
        1944    0.854461    0.893718  0.00107917
        1945    0.855265    0.893698   0.0010788
        1946     0.85607    0.893679  0.00107842
        1947    0.856864     0.89366  0.00107803
        1948    0.857646    0.893641  0.00107764
        1949    0.858425    0.893623  0.00107723
        1950    0.859191    0.893605  0.00107683
        1951    0.859942    0.893588  0.00107641
        1952    0.860679    0.893571  0.00107599
        1953    0.861398    0.893555  0.00107557
        1954    0.862105    0.893539  0.00107514
        1955    0.862788    0.893523   0.0010747
        1956    0.863447    0.893508  0.00107426
        1957    0.864084    0.893493  0.00107382
        1958    0.864691    0.893478  0.00107337
        1959    0.865272    0.893463  0.00107292
        1960     0.86583    0.893449  0.00107247
        1961    0.866363    0.893436  0.00107201
        1962    0.866857    0.893422  0.00107155
        1963    0.867329    0.893409  0.00107108
        1964    0.867768    0.893396  0.00107062
        1965    0.868169    0.893383  0.00107015
        1966    0.868536     0.89337  0.00106968
        1967     0.86887    0.893358  0.00106921
        1968    0.869161    0.893345  0.00106874
        1969     0.86942    0.893333  0.00106826
        1970    0.869641    0.893321  0.00106779
        1971    0.869825    0.893309  0.00106731
        1972    0.869972    0.893298  0.00106684
        1973    0.870071    0.893286  0.00106636
        1974    0.870142    0.893274  0.00106589
        1975    0.870175    0.893262  0.00106541
        1976    0.870171    0.893251  0.00106494
        1977    0.870129    0.893239  0.00106446
        1978    0.870056    0.893227  0.00106399
        1979    0.869936    0.893215  0.00106351
        1980    0.869788    0.893204  0.00106304
        1981    0.869601    0.893192  0.00106257
        1982    0.869383     0.89318  0.00106211
        1983    0.869134    0.893168  0.00106164
        1984    0.868859    0.893155  0.00106117
        1985    0.868552    0.893143  0.00106071
        1986    0.868218     0.89313  0.00106025
        1987    0.867857    0.893118   0.0010598
        1988    0.867476    0.893105  0.00105934
        1989    0.867072    0.893092  0.00105889
        1990    0.866656    0.893078  0.00105844
        1991    0.866216    0.893065  0.00105799
        1992    0.865767    0.893051  0.00105755
        1993    0.865303    0.893037  0.00105711
        1994     0.86482    0.893023  0.00105668
        1995    0.864335    0.893009  0.00105625
        1996    0.863846    0.892994  0.00105582
        1997    0.863355    0.892979  0.00105539
        1998     0.86287    0.892964  0.00105497
        1999    0.862391    0.892949  0.00105456
        2000    0.861911    0.892933  0.00105414
        2001    0.861443    0.892918  0.00105373
        2002    0.860993    0.892902  0.00105333
        2003    0.860554    0.892886  0.00105293
        2004    0.860138    0.892869  0.00105253
        2005    0.859742    0.892853  0.00105213
        2006    0.859372    0.892836  0.00105174
        2007    0.859031    0.892819  0.00105135
        2008    0.858714    0.892802  0.00105096
        2009    0.858435    0.892785  0.00105058
        2010    0.858179    0.892768   0.0010502
        2011    0.857965    0.892751  0.00104982
        2012    0.857794    0.892733  0.00104944
        2013    0.857662    0.892716  0.00104906
        2014    0.857574    0.892698  0.00104869
        2015     0.85753    0.892681  0.00104831
        2016    0.857533    0.892663  0.00104794
        2017    0.857584    0.892646  0.00104756
        2018     0.85768    0.892629  0.00104719
        2019    0.857829    0.892611  0.00104681
        2020    0.858034    0.892594  0.00104643
        2021    0.858289    0.892577  0.00104605
        2022    0.858598    0.892561  0.00104567
        2023    0.858959    0.892544  0.00104528
        2024    0.859377    0.892528   0.0010449
        2025    0.859852    0.892511  0.00104451
        2026    0.860378    0.892496  0.00104411
        2027    0.860955     0.89248  0.00104371
        2028    0.861585    0.892465  0.00104331
        2029    0.862274     0.89245   0.0010429
        2030    0.863015    0.892435  0.00104249
        2031    0.863807    0.892421  0.00104207
        2032    0.864654    0.892408  0.00104165
        2033    0.865547    0.892394  0.00104122
        2034    0.866496    0.892382  0.00104078
        2035    0.867487    0.892369  0.00104034
        2036    0.868529    0.892358   0.0010399
        2037    0.869625    0.892347  0.00103945
        2038     0.87076    0.892336  0.00103899
        2039    0.871944    0.892326  0.00103853
        2040    0.873169    0.892317  0.00103806
        2041    0.874432    0.892308  0.00103759
        2042    0.875743      0.8923  0.00103711
        2043    0.877086    0.892292  0.00103663
        2044    0.878473    0.892286  0.00103615
        2045    0.879894    0.892279  0.00103566
        2046    0.881342    0.892274  0.00103517
        2047    0.882824     0.89227  0.00103467
        2048    0.884336    0.892266  0.00103417
        2049    0.885877    0.892263  0.00103367
        2050    0.887445     0.89226  0.00103317
        2051    0.889039    0.892259  0.00103267
        2052    0.890642    0.892258  0.00103217
        2053    0.892277    0.892258  0.00103166
        2054    0.893928    0.892259  0.00103116
        2055    0.895598     0.89226  0.00103066
        2056    0.897279    0.892263  0.00103016
        2057     0.89897    0.892266  0.00102967
        2058    0.900675     0.89227  0.00102918
        2059    0.902392    0.892275  0.00102869
        2060    0.904113    0.892281   0.0010282
        2061    0.905838    0.892287  0.00102773
        2062    0.907577    0.892295  0.00102725
        2063    0.909306    0.892303  0.00102679
        2064    0.911041    0.892312  0.00102633
        2065     0.91277    0.892322  0.00102588
        2066    0.914493    0.892333  0.00102544
        2067    0.916209    0.892344  0.00102501
        2068    0.917916    0.892357  0.00102459
        2069    0.919616     0.89237  0.00102418
