#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        1077      1.1336     1.12657  0.00200513
        1078     1.13299     1.12658  0.00200328
        1079     1.13233     1.12658  0.00200143
        1080     1.13163     1.12659  0.00199958
        1081     1.13089     1.12659  0.00199774
        1082     1.13011     1.12659  0.00199589
        1083     1.12928      1.1266  0.00199405
        1084     1.12841      1.1266  0.00199221
        1085      1.1275      1.1266  0.00199038
        1086     1.12655      1.1266  0.00198854
        1087     1.12557      1.1266  0.00198671
        1088     1.12454     1.12659  0.00198489
        1089     1.12347     1.12659  0.00198307
        1090     1.12236     1.12659  0.00198125
        1091     1.12122     1.12658  0.00197944
        1092     1.12004     1.12658  0.00197764
        1093     1.11882     1.12657  0.00197584
        1094     1.11757     1.12656  0.00197405
        1095     1.11628     1.12655  0.00197227
        1096     1.11496     1.12654   0.0019705
        1097      1.1136     1.12653  0.00196874
        1098     1.11221     1.12652  0.00196699
        1099     1.11079      1.1265  0.00196525
        1100     1.10934     1.12649  0.00196353
        1101     1.10786     1.12647  0.00196182
        1102     1.10635     1.12645  0.00196012
        1103     1.10482     1.12643  0.00195844
        1104     1.10325     1.12641  0.00195678
        1105     1.10167     1.12639  0.00195514
        1106     1.10006     1.12637  0.00195352
        1107     1.09843     1.12634  0.00195191
        1108     1.09679     1.12631  0.00195034
        1109     1.09513     1.12629  0.00194878
        1110     1.09345     1.12626  0.00194725
        1111     1.09176     1.12622  0.00194574
        1112     1.09006     1.12619  0.00194427
        1113     1.08835     1.12616  0.00194282
        1114     1.08664     1.12612   0.0019414
        1115     1.08492     1.12609  0.00194001
        1116      1.0832     1.12605  0.00193865
        1117     1.08149     1.12601  0.00193732
        1118     1.07978     1.12597  0.00193603
        1119     1.07808     1.12592  0.00193477
        1120     1.07638     1.12588  0.00193355
        1121     1.07471     1.12583  0.00193237
        1122     1.07305     1.12579  0.00193122
        1123      1.0714     1.12574   0.0019301
        1124     1.06979     1.12569  0.00192903
        1125     1.06819     1.12564  0.00192799
        1126     1.06663     1.12558  0.00192699
        1127     1.06509     1.12553  0.00192603
        1128     1.06359     1.12548   0.0019251
        1129     1.06213     1.12542  0.00192422
        1130      1.0607     1.12536  0.00192337
        1131     1.05931      1.1253  0.00192255
        1132     1.05797     1.12524  0.00192177
        1133     1.05668     1.12518  0.00192103
        1134     1.05543     1.12512  0.00192032
        1135     1.05423     1.12506  0.00191964
        1136     1.05308       1.125    0.001919
        1137     1.05199     1.12493  0.00191839
        1138     1.05095     1.12487   0.0019178
        1139     1.04997      1.1248  0.00191724
        1140     1.04904     1.12474  0.00191671
        1141     1.04817     1.12467  0.00191621
        1142     1.04736      1.1246  0.00191573
        1143     1.04661     1.12453  0.00191526
        1144     1.04592     1.12446  0.00191482
        1145     1.04529     1.12439   0.0019144
        1146     1.04472     1.12432  0.00191399
        1147      1.0442     1.12425  0.00191359
        1148     1.04374     1.12418  0.00191321
        1149     1.04334     1.12411  0.00191284
        1150       1.043     1.12404  0.00191248
        1151     1.04271     1.12397  0.00191212
        1152     1.04248      1.1239  0.00191177
        1153      1.0423     1.12383  0.00191142
        1154     1.04217     1.12376  0.00191107
        1155     1.04209     1.12369  0.00191073
        1156     1.04205     1.12362  0.00191038
        1157     1.04206     1.12355  0.00191003
        1158     1.04212     1.12348  0.00190967
        1159     1.04222     1.12341  0.00190931
        1160     1.04236     1.12334  0.00190894
        1161     1.04254     1.12327  0.00190857
        1162     1.04275      1.1232  0.00190818
        1163     1.04299     1.12313  0.00190779
        1164     1.04327     1.12306  0.00190738
        1165     1.04357     1.12299  0.00190696
        1166      1.0439     1.12293  0.00190654
        1167     1.04426     1.12286  0.00190609
        1168     1.04463     1.12279  0.00190564
        1169     1.04503     1.12273  0.00190517
        1170     1.04544     1.12266  0.00190468
        1171     1.04587     1.12259  0.00190419
        1172     1.04631     1.12253  0.00190367
        1173     1.04677     1.12246  0.00190315
        1174     1.04723      1.1224   0.0019026
        1175     1.04769     1.12234  0.00190205
        1176     1.04817     1.12227  0.00190147
        1177     1.04864     1.12221  0.00190089
        1178     1.04912     1.12215  0.00190029
        1179      1.0496     1.12209  0.00189967
        1180     1.05007     1.12203  0.00189904
        1181     1.05054     1.12197   0.0018984
        1182       1.051     1.12191  0.00189774
        1183     1.05146     1.12185  0.00189707
        1184     1.05191     1.12179  0.00189639
        1185     1.05235     1.12173  0.00189569
        1186     1.05277     1.12167  0.00189499
        1187     1.05319     1.12161  0.00189427
        1188     1.05359     1.12156  0.00189354
        1189     1.05398      1.1215   0.0018928
        1190     1.05435     1.12144  0.00189205
        1191      1.0547     1.12139  0.00189129
        1192     1.05504     1.12133  0.00189052
        1193     1.05536     1.12128  0.00188975
        1194     1.05565     1.12122  0.00188896
        1195     1.05593     1.12117  0.00188817
        1196     1.05619     1.12111  0.00188737
        1197     1.05642     1.12106  0.00188657
        1198     1.05663       1.121  0.00188576
        1199     1.05682     1.12095  0.00188495
        1200     1.05698      1.1209  0.00188413
        1201     1.05712     1.12084  0.00188331
        1202     1.05724     1.12079  0.00188249
        1203     1.05733     1.12074  0.00188166
        1204      1.0574     1.12069  0.00188083
        1205     1.05745     1.12063  0.00188001
        1206     1.05747     1.12058  0.00187918
        1207     1.05747     1.12053  0.00187835
        1208     1.05744     1.12048  0.00187752
        1209     1.05739     1.12042  0.00187669
        1210     1.05732     1.12037  0.00187586
        1211     1.05722     1.12032  0.00187504
        1212     1.05711     1.12027  0.00187422
        1213     1.05697     1.12021   0.0018734
        1214     1.05682     1.12016  0.00187258
        1215     1.05664     1.12011  0.00187177
        1216     1.05645     1.12006  0.00187096
        1217     1.05625     1.12001  0.00187016
        1218     1.05603     1.11995  0.00186936
        1219     1.05579      1.1199  0.00186857
        1220     1.05555     1.11985  0.00186778
        1221      1.0553     1.11979    0.001867
        1222     1.05504     1.11974  0.00186622
        1223     1.05478     1.11969  0.00186545
        1224     1.05452     1.11964  0.00186469
        1225     1.05425     1.11958  0.00186393
        1226     1.05399     1.11953  0.00186318
        1227     1.05374     1.11948  0.00186243
        1228     1.05349     1.11942  0.00186169
        1229     1.05325     1.11937  0.00186095
        1230     1.05303     1.11931  0.00186022
        1231     1.05282     1.11926   0.0018595
        1232     1.05263     1.11921  0.00185877
        1233     1.05246     1.11915  0.00185805
        1234     1.05231      1.1191  0.00185734
        1235      1.0522     1.11904  0.00185662
        1236     1.05211     1.11899  0.00185591
        1237     1.05205     1.11893   0.0018552
        1238     1.05203     1.11888  0.00185449
        1239     1.05205     1.11883  0.00185377
        1240      1.0521     1.11877  0.00185306
        1241      1.0522     1.11872  0.00185234
        1242     1.05234     1.11867  0.00185162
        1243     1.05252     1.11861   0.0018509
        1244     1.05276     1.11856  0.00185017
        1245     1.05304     1.11851  0.00184943
        1246     1.05338     1.11845  0.00184868
        1247     1.05377      1.1184  0.00184793
        1248     1.05422     1.11835  0.00184716
        1249     1.05472      1.1183  0.00184639
        1250     1.05527     1.11825   0.0018456
        1251     1.05589      1.1182   0.0018448
        1252     1.05656     1.11815  0.00184398
        1253     1.05729      1.1181  0.00184315
        1254     1.05809     1.11805   0.0018423
        1255     1.05894     1.11801  0.00184143
        1256     1.05985     1.11796  0.00184055
        1257     1.06082     1.11792  0.00183965
        1258     1.06185     1.11787  0.00183872
        1259     1.06294     1.11783  0.00183778
        1260     1.06408     1.11778  0.00183682
        1261     1.06528     1.11774  0.00183583
        1262     1.06653      1.1177  0.00183483
        1263     1.06784     1.11766   0.0018338
        1264     1.06919     1.11762  0.00183275
        1265      1.0706     1.11759  0.00183168
        1266     1.07206     1.11755  0.00183058
        1267     1.07356     1.11752  0.00182947
        1268      1.0751     1.11748  0.00182833
        1269     1.07669     1.11745  0.00182717
        1270     1.07831     1.11742  0.00182599
        1271     1.07997     1.11739  0.00182479
        1272     1.08166     1.11736  0.00182358
        1273     1.08338     1.11734  0.00182234
        1274     1.08513     1.11731  0.00182108
        1275     1.08691     1.11729  0.00181981
        1276     1.08871     1.11726  0.00181852
        1277     1.09053     1.11724  0.00181722
        1278     1.09236     1.11722   0.0018159
        1279     1.09421     1.11721  0.00181457
        1280     1.09606     1.11719  0.00181323
        1281     1.09793     1.11717  0.00181187
        1282     1.09979     1.11716  0.00181051
        1283     1.10166     1.11715  0.00180914
        1284     1.10353     1.11714  0.00180776
        1285     1.10539     1.11713  0.00180638
        1286     1.10724     1.11712  0.00180499
        1287     1.10908     1.11712   0.0018036
        1288      1.1109     1.11711  0.00180221
        1289     1.11271     1.11711  0.00180081
        1290     1.11449     1.11711  0.00179942
        1291     1.11626      1.1171  0.00179802
        1292       1.118     1.11711  0.00179663
        1293     1.11971     1.11711  0.00179524
        1294     1.12139     1.11711  0.00179386
        1295     1.12303     1.11712  0.00179248
        1296     1.12464     1.11712  0.00179111
        1297     1.12621     1.11713  0.00178974
        1298     1.12773     1.11714  0.00178838
        1299     1.12922     1.11715  0.00178703
        1300     1.13065     1.11716  0.00178568
        1301     1.13204     1.11717  0.00178434
        1302     1.13338     1.11718  0.00178302
        1303     1.13466     1.11719   0.0017817
        1304      1.1359     1.11721  0.00178039
        1305     1.13707     1.11722  0.00177909
        1306     1.13819     1.11724   0.0017778
        1307     1.13925     1.11726  0.00177652
        1308     1.14024     1.11727  0.00177525
        1309     1.14117     1.11729  0.00177399
        1310     1.14204     1.11731  0.00177273
        1311     1.14283     1.11733  0.00177149
        1312     1.14356     1.11735  0.00177025
        1313     1.14422     1.11737  0.00176902
        1314     1.14481     1.11739   0.0017678
        1315     1.14533     1.11741  0.00176658
        1316     1.14577     1.11743  0.00176537
        1317     1.14613     1.11746  0.00176417
        1318     1.14642     1.11748  0.00176296
        1319     1.14663      1.1175  0.00176177
        1320     1.14677     1.11752  0.00176057
        1321     1.14682     1.11754  0.00175938
        1322      1.1468     1.11757  0.00175819
        1323     1.14669     1.11759  0.00175699
        1324      1.1465     1.11761   0.0017558
        1325     1.14623     1.11763  0.00175461
        1326     1.14587     1.11765  0.00175342
        1327     1.14543     1.11767  0.00175222
        1328     1.14491     1.11769  0.00175102
        1329     1.14431     1.11771  0.00174982
        1330     1.14362     1.11773  0.00174861
        1331     1.14284     1.11775   0.0017474
        1332     1.14198     1.11777  0.00174618
        1333     1.14104     1.11779  0.00174496
        1334     1.14001     1.11781  0.00174373
        1335      1.1389     1.11782   0.0017425
        1336     1.13771     1.11784  0.00174126
        1337     1.13643     1.11785  0.00174001
        1338     1.13507     1.11786  0.00173876
        1339     1.13363     1.11787   0.0017375
        1340     1.13211     1.11788  0.00173623
        1341     1.13051     1.11789  0.00173496
        1342     1.12883      1.1179  0.00173369
        1343     1.12707     1.11791  0.00173241
        1344     1.12524     1.11791  0.00173113
        1345     1.12332     1.11792  0.00172985
        1346     1.12134     1.11792  0.00172857
        1347     1.11928     1.11792  0.00172728
        1348     1.11715     1.11792    0.001726
        1349     1.11496     1.11792  0.00172472
        1350     1.11269     1.11792  0.00172345
        1351     1.11036     1.11791  0.00172218
        1352     1.10797      1.1179  0.00172093
        1353     1.10552     1.11789  0.00171968
        1354     1.10302     1.11788  0.00171844
        1355     1.10045     1.11787  0.00171722
        1356     1.09784     1.11785  0.00171602
        1357     1.09517     1.11784  0.00171484
        1358     1.09246     1.11782  0.00171368
        1359     1.08971      1.1178  0.00171254
        1360     1.08691     1.11778  0.00171143
        1361     1.08408     1.11775  0.00171035
        1362     1.08121     1.11772  0.00170931
        1363     1.07831      1.1177   0.0017083
        1364     1.07538     1.11766  0.00170733
        1365     1.07243     1.11763   0.0017064
        1366     1.06946      1.1176  0.00170551
        1367     1.06647     1.11756  0.00170468
        1368     1.06347     1.11752  0.00170389
        1369     1.06047     1.11748  0.00170315
        1370     1.05745     1.11743  0.00170247
        1371     1.05443     1.11739  0.00170185
        1372     1.05142     1.11734  0.00170129
        1373     1.04841     1.11729  0.00170079
        1374     1.04542     1.11724  0.00170036
        1375     1.04243     1.11718  0.00169999
        1376     1.03947     1.11713  0.00169969
        1377     1.03653     1.11707  0.00169947
        1378     1.03361     1.11701  0.00169931
        1379     1.03073     1.11694  0.00169923
        1380     1.02787     1.11688  0.00169923
        1381     1.02506     1.11681   0.0016993
        1382     1.02229     1.11675  0.00169944
        1383     1.01956     1.11668  0.00169967
        1384     1.01688      1.1166  0.00169997
        1385     1.01425     1.11653  0.00170034
        1386     1.01168     1.11645   0.0017008
        1387     1.00917     1.11638  0.00170133
        1388     1.00672      1.1163  0.00170194
        1389     1.00434     1.11622  0.00170262
        1390     1.00203     1.11613  0.00170338
        1391    0.999788     1.11605   0.0017042
        1392    0.997622     1.11597   0.0017051
        1393    0.995535     1.11588  0.00170607
        1394     0.99353     1.11579   0.0017071
        1395    0.991608      1.1157   0.0017082
        1396    0.989773     1.11561  0.00170935
        1397    0.988027     1.11552  0.00171057
        1398    0.986371     1.11543  0.00171184
        1399     0.98481     1.11534  0.00171316
        1400    0.983343     1.11524  0.00171453
        1401    0.981974     1.11515  0.00171594
        1402    0.980704     1.11505  0.00171739
        1403    0.979535     1.11495  0.00171888
        1404    0.978469     1.11486  0.00172041
        1405    0.977505     1.11476  0.00172196
        1406    0.976646     1.11466  0.00172353
        1407    0.975893     1.11456  0.00172513
        1408    0.975245     1.11446  0.00172674
        1409    0.974703     1.11436  0.00172836
        1410    0.974269     1.11426  0.00172998
        1411    0.973941     1.11416  0.00173161
        1412    0.973721     1.11406  0.00173324
        1413    0.973608     1.11397  0.00173486
        1414      0.9736     1.11387  0.00173647
        1415    0.973697     1.11377  0.00173807
        1416    0.973899     1.11367  0.00173965
        1417    0.974204     1.11357   0.0017412
        1418     0.97461     1.11347  0.00174273
        1419    0.975117     1.11337  0.00174423
        1420    0.975723     1.11328  0.00174569
        1421    0.976424     1.11318  0.00174712
        1422     0.97722     1.11309   0.0017485
        1423    0.978107     1.11299  0.00174984
        1424    0.979084      1.1129  0.00175114
        1425    0.980145      1.1128  0.00175239
        1426     0.98129     1.11271  0.00175358
        1427    0.982515     1.11262  0.00175473
        1428    0.983816     1.11253  0.00175581
        1429     0.98519     1.11244  0.00175685
        1430    0.986633     1.11235  0.00175782
        1431    0.988141     1.11227  0.00175873
        1432     0.98971     1.11218  0.00175958
        1433    0.991335      1.1121  0.00176038
        1434    0.993014     1.11201  0.00176111
        1435     0.99474     1.11193  0.00176177
        1436     0.99651     1.11185  0.00176238
        1437    0.998319     1.11177  0.00176292
        1438     1.00016     1.11169  0.00176341
        1439     1.00204     1.11162  0.00176383
        1440     1.00394     1.11154  0.00176419
        1441     1.00586     1.11147  0.00176449
        1442     1.00779      1.1114  0.00176473
        1443     1.00974     1.11133  0.00176491
        1444      1.0117     1.11126  0.00176503
        1445     1.01366     1.11119   0.0017651
        1446     1.01561     1.11113  0.00176512
        1447     1.01756     1.11106  0.00176509
        1448     1.01951       1.111    0.001765
        1449     1.02143     1.11094  0.00176486
        1450     1.02335     1.11087  0.00176468
        1451     1.02524     1.11082  0.00176445
        1452      1.0271     1.11076  0.00176418
        1453     1.02894      1.1107  0.00176386
        1454     1.03075     1.11065   0.0017635
        1455     1.03253     1.11059  0.00176311
        1456     1.03427     1.11054  0.00176268
        1457     1.03597     1.11049  0.00176221
        1458     1.03763     1.11044  0.00176171
        1459     1.03925     1.11039  0.00176118
        1460     1.04082     1.11034  0.00176062
        1461     1.04234      1.1103  0.00176003
        1462     1.04382     1.11025  0.00175941
        1463     1.04524     1.11021  0.00175877
        1464     1.04662     1.11016   0.0017581
        1465     1.04794     1.11012  0.00175742
        1466     1.04921     1.11008  0.00175671
        1467     1.05044     1.11004  0.00175598
        1468      1.0516        1.11  0.00175524
        1469     1.05272     1.10996  0.00175447
        1470     1.05378     1.10992   0.0017537
        1471      1.0548     1.10988   0.0017529
        1472     1.05576     1.10985   0.0017521
        1473     1.05667     1.10981  0.00175128
        1474     1.05754     1.10978  0.00175045
        1475     1.05836     1.10974  0.00174961
        1476     1.05913     1.10971  0.00174876
        1477     1.05986     1.10967  0.00174791
        1478     1.06054     1.10964  0.00174704
        1479     1.06119     1.10961  0.00174616
        1480     1.06179     1.10957  0.00174528
        1481     1.06236     1.10954   0.0017444
        1482      1.0629     1.10951   0.0017435
        1483      1.0634     1.10948   0.0017426
        1484     1.06387     1.10945   0.0017417
        1485     1.06431     1.10942  0.00174079
        1486     1.06473     1.10939  0.00173988
        1487     1.06512     1.10936  0.00173897
        1488      1.0655     1.10933  0.00173805
        1489     1.06585      1.1093  0.00173713
        1490     1.06619     1.10927   0.0017362
        1491     1.06652     1.10924  0.00173527
        1492     1.06683     1.10921  0.00173434
        1493     1.06714     1.10919  0.00173341
        1494     1.06745     1.10916  0.00173248
        1495     1.06775     1.10913  0.00173154
        1496     1.06805      1.1091   0.0017306
        1497     1.06835     1.10908  0.00172966
        1498     1.06866     1.10905  0.00172871
        1499     1.06897     1.10902  0.00172777
        1500      1.0693       1.109  0.00172682
        1501     1.06963     1.10897  0.00172587
        1502     1.06998     1.10894  0.00172491
        1503     1.07034     1.10892  0.00172395
        1504     1.07072     1.10889    0.001723
        1505     1.07112     1.10887  0.00172203
        1506     1.07154     1.10884  0.00172107
        1507     1.07197     1.10882   0.0017201
        1508     1.07244     1.10879  0.00171913
        1509     1.07292     1.10877  0.00171815
        1510     1.07343     1.10875  0.00171718
        1511     1.07397     1.10872  0.00171619
        1512     1.07454      1.1087  0.00171521
        1513     1.07514     1.10868  0.00171422
        1514     1.07576     1.10866  0.00171322
        1515     1.07642     1.10864  0.00171222
        1516      1.0771     1.10862  0.00171122
        1517     1.07782      1.1086  0.00171021
        1518     1.07857     1.10858   0.0017092
        1519     1.07935     1.10856  0.00170818
        1520     1.08016     1.10854  0.00170716
        1521       1.081     1.10852  0.00170614
        1522     1.08187      1.1085   0.0017051
        1523     1.08278     1.10848  0.00170407
        1524     1.08371     1.10847  0.00170303
        1525     1.08468     1.10845  0.00170198
        1526     1.08567     1.10844  0.00170093
        1527     1.08669     1.10842  0.00169988
        1528     1.08775     1.10841  0.00169882
        1529     1.08883      1.1084  0.00169776
        1530     1.08994     1.10839  0.00169669
        1531     1.09107     1.10837  0.00169562
        1532     1.09223     1.10836  0.00169455
        1533     1.09341     1.10835  0.00169347
        1534     1.09462     1.10834  0.00169239
        1535     1.09585     1.10834  0.00169131
        1536      1.0971     1.10833  0.00169022
        1537     1.09837     1.10832  0.00168913
        1538     1.09966     1.10832  0.00168804
        1539     1.10097     1.10831  0.00168695
        1540      1.1023     1.10831  0.00168586
        1541     1.10364     1.10831  0.00168477
        1542     1.10499      1.1083  0.00168368
        1543     1.10636      1.1083  0.00168259
        1544     1.10774      1.1083   0.0016815
        1545     1.10913      1.1083  0.00168041
        1546     1.11053      1.1083  0.00167933
        1547     1.11194     1.10831  0.00167824
        1548     1.11335     1.10831  0.00167716
        1549     1.11477     1.10831  0.00167608
        1550     1.11619     1.10832  0.00167501
        1551     1.11761     1.10832  0.00167394
        1552     1.11904     1.10833  0.00167288
        1553     1.12046     1.10834  0.00167182
        1554     1.12188     1.10835  0.00167076
        1555     1.12329     1.10836  0.00166972
        1556      1.1247     1.10837  0.00166868
        1557      1.1261     1.10838  0.00166764
        1558      1.1275     1.10839  0.00166662
        1559     1.12888      1.1084   0.0016656
        1560     1.13025     1.10842  0.00166459
        1561      1.1316     1.10843  0.00166359
        1562     1.13295     1.10845   0.0016626
        1563     1.13427     1.10847  0.00166162
        1564     1.13558     1.10848  0.00166065
        1565     1.13687      1.1085  0.00165969
        1566     1.13813     1.10852  0.00165873
        1567     1.13938     1.10854  0.00165779
        1568      1.1406     1.10856  0.00165686
        1569      1.1418     1.10858  0.00165594
        1570     1.14297      1.1086  0.00165503
        1571     1.14412     1.10863  0.00165413
        1572     1.14524     1.10865  0.00165324
        1573     1.14633     1.10867  0.00165237
        1574     1.14738      1.1087   0.0016515
        1575     1.14841     1.10872  0.00165064
        1576     1.14941     1.10875   0.0016498
        1577     1.15038     1.10878  0.00164896
        1578     1.15131      1.1088  0.00164814
        1579     1.15221     1.10883  0.00164732
        1580     1.15307     1.10886  0.00164652
        1581     1.15391     1.10889  0.00164572
        1582     1.15471     1.10892  0.00164494
        1583     1.15547     1.10894  0.00164416
        1584      1.1562     1.10897  0.00164339
        1585     1.15691       1.109  0.00164264
        1586     1.15757     1.10904  0.00164189
        1587     1.15821     1.10907  0.00164114
        1588     1.15881      1.1091  0.00164041
        1589     1.15938     1.10913  0.00163968
        1590     1.15993     1.10916  0.00163896
        1591     1.16044     1.10919  0.00163825
        1592     1.16092     1.10923  0.00163754
        1593     1.16138     1.10926  0.00163684
        1594     1.16181     1.10929  0.00163615
        1595     1.16222     1.10933  0.00163546
        1596     1.16261     1.10936  0.00163477
        1597     1.16297     1.10939  0.00163409
        1598     1.16331     1.10943  0.00163342
        1599     1.16364     1.10946  0.00163275
        1600     1.16394     1.10949  0.00163208
        1601     1.16423     1.10953  0.00163142
        1602     1.16451     1.10956  0.00163077
        1603     1.16477      1.1096  0.00163011
        1604     1.16502     1.10963  0.00162946
        1605     1.16527     1.10967  0.00162882
        1606      1.1655      1.1097  0.00162817
        1607     1.16573     1.10974  0.00162753
        1608     1.16596     1.10977   0.0016269
        1609     1.16619     1.10981  0.00162626
        1610     1.16641     1.10984  0.00162563
        1611     1.16664     1.10988  0.00162501
        1612     1.16686     1.10991  0.00162438
        1613     1.16709     1.10995  0.00162376
        1614     1.16733     1.10998  0.00162315
        1615     1.16758     1.11002  0.00162253
        1616     1.16783     1.11005  0.00162192
        1617     1.16809     1.11009  0.00162132
        1618     1.16836     1.11013  0.00162071
        1619     1.16864     1.11016  0.00162012
        1620     1.16893      1.1102  0.00161952
        1621     1.16923     1.11023  0.00161893
        1622     1.16955     1.11027  0.00161835
        1623     1.16989     1.11031  0.00161777
        1624     1.17024     1.11034  0.00161719
        1625      1.1706     1.11038  0.00161662
        1626     1.17098     1.11042  0.00161606
        1627     1.17138     1.11046   0.0016155
        1628     1.17179     1.11049  0.00161494
        1629     1.17222     1.11053   0.0016144
        1630     1.17267     1.11057  0.00161386
        1631     1.17313     1.11061  0.00161332
        1632     1.17361     1.11065   0.0016128
        1633     1.17411     1.11069  0.00161228
        1634     1.17462     1.11073  0.00161176
        1635     1.17515     1.11076  0.00161126
        1636      1.1757      1.1108  0.00161076
        1637     1.17626     1.11084  0.00161028
        1638     1.17683     1.11088   0.0016098
        1639     1.17742     1.11093  0.00160933
        1640     1.17803     1.11097  0.00160887
        1641     1.17864     1.11101  0.00160841
        1642     1.17927     1.11105  0.00160797
        1643     1.17991     1.11109  0.00160754
        1644     1.18056     1.11113  0.00160712
        1645     1.18121     1.11118   0.0016067
        1646     1.18188     1.11122   0.0016063
        1647     1.18255     1.11126  0.00160591
        1648     1.18323     1.11131  0.00160553
        1649     1.18391     1.11135  0.00160516
        1650      1.1846     1.11139   0.0016048
        1651     1.18528     1.11144  0.00160445
        1652     1.18597     1.11148  0.00160412
        1653     1.18666     1.11153  0.00160379
        1654     1.18735     1.11158  0.00160347
        1655     1.18803     1.11162  0.00160317
        1656     1.18871     1.11167  0.00160288
        1657     1.18938     1.11171   0.0016026
        1658     1.19005     1.11176  0.00160233
        1659     1.19071     1.11181  0.00160207
        1660     1.19136     1.11186  0.00160182
        1661     1.19199     1.11191  0.00160158
        1662     1.19262     1.11195  0.00160135
        1663     1.19323       1.112  0.00160114
        1664     1.19383     1.11205  0.00160093
        1665     1.19441      1.1121  0.00160073
        1666     1.19497     1.11215  0.00160054
        1667     1.19551      1.1122  0.00160036
        1668     1.19603     1.11225  0.00160019
        1669     1.19653      1.1123  0.00160003
        1670       1.197     1.11235  0.00159988
        1671     1.19745      1.1124  0.00159973
        1672     1.19788     1.11246  0.00159959
        1673     1.19828     1.11251  0.00159946
        1674     1.19865     1.11256  0.00159933
        1675     1.19898     1.11261  0.00159921
        1676     1.19929     1.11266  0.00159909
        1677     1.19957     1.11271  0.00159897
        1678     1.19981     1.11276  0.00159886
        1679     1.20001     1.11282  0.00159875
        1680     1.20018     1.11287  0.00159865
        1681     1.20032     1.11292  0.00159854
        1682     1.20041     1.11297  0.00159844
        1683     1.20047     1.11302  0.00159833
        1684     1.20049     1.11308  0.00159823
        1685     1.20047     1.11313  0.00159812
        1686      1.2004     1.11318  0.00159801
        1687      1.2003     1.11323   0.0015979
        1688     1.20015     1.11328  0.00159778
        1689     1.19996     1.11333  0.00159766
        1690     1.19972     1.11339  0.00159753
        1691     1.19944     1.11344   0.0015974
        1692     1.19912     1.11349  0.00159726
        1693     1.19874     1.11354  0.00159711
        1694     1.19832     1.11359  0.00159695
        1695     1.19786     1.11364  0.00159678
        1696     1.19735     1.11369   0.0015966
        1697     1.19679     1.11374  0.00159641
        1698     1.19618     1.11378  0.00159621
        1699     1.19552     1.11383  0.00159599
        1700     1.19482     1.11388  0.00159576
        1701     1.19407     1.11393  0.00159552
        1702     1.19327     1.11397  0.00159527
        1703     1.19243     1.11402  0.00159499
        1704     1.19154     1.11407  0.00159471
        1705      1.1906     1.11411   0.0015944
        1706     1.18961     1.11415  0.00159408
        1707     1.18858      1.1142  0.00159375
        1708      1.1875     1.11424  0.00159339
        1709     1.18637     1.11428  0.00159302
        1710      1.1852     1.11432  0.00159262
        1711     1.18399     1.11437  0.00159221
        1712     1.18274     1.11441  0.00159179
        1713     1.18144     1.11444  0.00159134
        1714      1.1801     1.11448  0.00159087
        1715     1.17873     1.11452  0.00159038
        1716     1.17731     1.11456  0.00158988
        1717     1.17585     1.11459  0.00158935
        1718     1.17436     1.11463  0.00158881
        1719     1.17283     1.11466  0.00158824
        1720     1.17127     1.11469  0.00158766
        1721     1.16967     1.11473  0.00158706
        1722     1.16804     1.11476  0.00158644
        1723     1.16639     1.11479   0.0015858
        1724      1.1647     1.11482  0.00158515
        1725     1.16299     1.11484  0.00158447
        1726     1.16125     1.11487  0.00158378
        1727     1.15949      1.1149  0.00158308
        1728     1.15771     1.11492  0.00158236
        1729     1.15591     1.11495  0.00158162
        1730      1.1541     1.11497  0.00158087
        1731     1.15226     1.11499   0.0015801
        1732     1.15042     1.11501  0.00157932
        1733     1.14856     1.11503  0.00157853
        1734      1.1467     1.11505  0.00157772
        1735     1.14483     1.11506  0.00157691
        1736     1.14296     1.11508  0.00157608
        1737     1.14109      1.1151  0.00157524
        1738     1.13921     1.11511   0.0015744
        1739     1.13734     1.11512  0.00157354
        1740     1.13548     1.11513  0.00157268
        1741     1.13362     1.11514  0.00157182
        1742     1.13178     1.11515  0.00157094
        1743     1.12995     1.11516  0.00157006
        1744     1.12813     1.11517  0.00156918
        1745     1.12633     1.11518   0.0015683
        1746     1.12455     1.11518  0.00156741
        1747      1.1228     1.11519  0.00156652
        1748     1.12107     1.11519  0.00156562
        1749     1.11936     1.11519  0.00156473
        1750     1.11768     1.11519  0.00156384
        1751     1.11604     1.11519  0.00156294
        1752     1.11442     1.11519  0.00156205
        1753     1.11284     1.11519  0.00156116
        1754      1.1113     1.11519  0.00156027
        1755      1.1098     1.11519  0.00155939
        1756     1.10833     1.11518   0.0015585
        1757     1.10691     1.11518  0.00155762
        1758     1.10553     1.11517  0.00155675
        1759      1.1042     1.11517  0.00155587
        1760     1.10291     1.11516  0.00155501
        1761     1.10167     1.11515  0.00155414
        1762     1.10048     1.11514  0.00155328
        1763     1.09933     1.11513  0.00155243
        1764     1.09824     1.11513  0.00155158
        1765      1.0972     1.11511  0.00155073
        1766     1.09621      1.1151  0.00154989
        1767     1.09527     1.11509  0.00154905
        1768     1.09438     1.11508  0.00154822
        1769     1.09354     1.11507  0.00154739
        1770     1.09276     1.11506  0.00154657
        1771     1.09203     1.11504  0.00154575
        1772     1.09134     1.11503  0.00154494
        1773     1.09071     1.11502  0.00154413
        1774     1.09013       1.115  0.00154332
        1775      1.0896     1.11499  0.00154252
