#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         368    0.813096     0.80236  0.00143407
         369    0.813725     0.80239  0.00143052
         370    0.814356    0.802423  0.00142702
         371     0.81499    0.802457  0.00142357
         372    0.815629    0.802492  0.00142019
         373    0.816272    0.802529  0.00141686
         374     0.81692    0.802567  0.00141359
         375    0.817575    0.802607  0.00141039
         376    0.818238    0.802649  0.00140725
         377    0.818909    0.802692  0.00140418
         378     0.81959    0.802737  0.00140118
         379    0.820281    0.802783  0.00139824
         380    0.820985    0.802831  0.00139539
         381      0.8217    0.802881   0.0013926
         382     0.82243    0.802932   0.0013899
         383    0.823175    0.802985  0.00138727
         384    0.823936    0.803039  0.00138473
         385    0.824713    0.803095  0.00138228
         386    0.825509    0.803153  0.00137992
         387    0.826323    0.803213  0.00137765
         388    0.827156    0.803275  0.00137548
         389     0.82801    0.803339  0.00137341
         390    0.828885    0.803404  0.00137145
         391    0.829781    0.803472   0.0013696
         392      0.8307    0.803541  0.00136787
         393    0.831642    0.803613  0.00136626
         394    0.832608    0.803686  0.00136477
         395    0.833597    0.803762  0.00136341
         396    0.834609     0.80384  0.00136219
         397    0.835646     0.80392  0.00136112
         398    0.836706    0.804002  0.00136019
         399    0.837789    0.804087  0.00135941
         400    0.838895    0.804174   0.0013588
         401    0.840024    0.804263  0.00135834
         402    0.841175    0.804355  0.00135807
         403    0.842349    0.804449  0.00135796
         404    0.843544    0.804546  0.00135805
         405     0.84476    0.804646  0.00135832
         406    0.845995    0.804747  0.00135879
         407    0.847248    0.804852  0.00135945
         408    0.848519    0.804959  0.00136033
         409    0.849806    0.805069  0.00136141
         410    0.851108    0.805181  0.00136272
         411    0.852423    0.805296  0.00136424
         412     0.85375    0.805413  0.00136599
         413    0.855088    0.805534  0.00136797
         414    0.856435    0.805657  0.00137018
         415    0.857788    0.805782  0.00137262
         416    0.859148     0.80591   0.0013753
         417    0.860511    0.806041  0.00137822
         418    0.861876    0.806175  0.00138138
         419    0.863241    0.806311  0.00138478
         420    0.864603     0.80645  0.00138843
         421    0.865962    0.806591  0.00139231
         422    0.867315    0.806735  0.00139642
         423     0.86866    0.806882  0.00140077
         424    0.869996     0.80703  0.00140536
         425     0.87132    0.807182  0.00141017
         426    0.872631    0.807335   0.0014152
         427    0.873927    0.807491  0.00142045
         428    0.875205     0.80765  0.00142592
         429    0.876464     0.80781  0.00143159
         430    0.877702    0.807972  0.00143746
         431    0.878917    0.808137  0.00144352
         432    0.880108    0.808304  0.00144976
         433    0.881273    0.808472  0.00145617
         434     0.88241    0.808643  0.00146275
         435    0.883517    0.808815  0.00146948
         436    0.884594    0.808989  0.00147635
         437    0.885637    0.809164  0.00148335
         438    0.886647    0.809341  0.00149048
         439     0.88762    0.809519  0.00149771
         440    0.888556    0.809699  0.00150504
         441    0.889454     0.80988  0.00151245
         442    0.890312    0.810062  0.00151994
         443     0.89113    0.810245  0.00152748
         444    0.891905    0.810428  0.00153508
         445    0.892638    0.810613   0.0015427
         446    0.893327    0.810799  0.00155035
         447    0.893972    0.810985  0.00155801
         448    0.894571    0.811171  0.00156566
         449    0.895123    0.811358   0.0015733
         450    0.895628    0.811546  0.00158091
         451    0.896085    0.811733  0.00158848
         452    0.896493    0.811921    0.001596
         453    0.896851    0.812108  0.00160345
         454     0.89716    0.812295  0.00161082
         455    0.897418    0.812482  0.00161811
         456    0.897626    0.812669   0.0016253
         457    0.897782    0.812855  0.00163238
         458    0.897887    0.813041  0.00163934
         459    0.897941    0.813226  0.00164617
         460    0.897942     0.81341  0.00165286
         461    0.897892    0.813593   0.0016594
         462     0.89779    0.813776  0.00166579
         463    0.897635    0.813957  0.00167201
         464    0.897429    0.814137  0.00167805
         465     0.89717    0.814315  0.00168392
         466     0.89686    0.814492   0.0016896
         467    0.896499    0.814668  0.00169508
         468    0.896087    0.814842  0.00170036
         469    0.895624    0.815014  0.00170544
         470     0.89511    0.815185   0.0017103
         471    0.894547    0.815353  0.00171495
         472    0.893934     0.81552  0.00171938
         473    0.893271    0.815684  0.00172358
         474     0.89256    0.815846  0.00172756
         475    0.891801    0.816006  0.00173131
         476    0.890994    0.816164  0.00173482
         477     0.89014    0.816319  0.00173811
         478    0.889241    0.816471  0.00174115
         479    0.888295    0.816621  0.00174396
         480    0.887306    0.816768  0.00174653
         481    0.886273    0.816913  0.00174887
         482    0.885197    0.817055  0.00175097
         483     0.88408    0.817193  0.00175284
         484    0.882921    0.817329  0.00175447
