#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        2412      1.1874     1.21268  0.00124774
        2413      1.1856     1.21267  0.00124728
        2414     1.18376     1.21266  0.00124682
        2415     1.18189     1.21265  0.00124637
        2416        1.18     1.21263  0.00124592
        2417     1.17808     1.21262  0.00124549
        2418     1.17613      1.2126  0.00124507
        2419     1.17416     1.21259  0.00124465
        2420     1.17216     1.21257  0.00124425
        2421     1.17015     1.21255  0.00124386
        2422     1.16811     1.21254  0.00124348
        2423     1.16606     1.21252  0.00124312
        2424     1.16399      1.2125  0.00124276
        2425     1.16191     1.21248  0.00124243
        2426     1.15981     1.21245   0.0012421
        2427      1.1577     1.21243   0.0012418
        2428     1.15559     1.21241  0.00124151
        2429     1.15346     1.21238  0.00124123
        2430     1.15134     1.21236  0.00124098
        2431     1.14921     1.21233  0.00124074
        2432     1.14708     1.21231  0.00124052
        2433     1.14495     1.21228  0.00124032
        2434     1.14283     1.21225  0.00124014
        2435     1.14072     1.21222  0.00123997
        2436     1.13862     1.21219  0.00123983
        2437     1.13653     1.21216  0.00123971
        2438     1.13445     1.21213  0.00123961
        2439     1.13239     1.21209  0.00123954
        2440     1.13035     1.21206  0.00123948
        2441     1.12833     1.21203  0.00123945
        2442     1.12634     1.21199  0.00123944
        2443     1.12437     1.21196  0.00123945
        2444     1.12243     1.21192  0.00123948
        2445     1.12053     1.21188  0.00123954
        2446     1.11866     1.21184  0.00123962
        2447     1.11683      1.2118  0.00123972
        2448     1.11504     1.21176  0.00123984
        2449      1.1133     1.21172  0.00123999
        2450      1.1116     1.21168  0.00124016
        2451     1.10995     1.21164  0.00124034
        2452     1.10835      1.2116  0.00124055
        2453      1.1068     1.21156  0.00124078
        2454     1.10531     1.21151  0.00124103
        2455     1.10388     1.21147   0.0012413
        2456     1.10251     1.21143  0.00124159
        2457      1.1012     1.21138  0.00124189
        2458     1.09996     1.21134  0.00124221
        2459     1.09878     1.21129  0.00124255
        2460     1.09767     1.21124  0.00124291
        2461     1.09663      1.2112  0.00124327
        2462     1.09566     1.21115  0.00124365
        2463     1.09476      1.2111  0.00124405
        2464     1.09394     1.21106  0.00124445
        2465     1.09319     1.21101  0.00124486
        2466     1.09251     1.21096  0.00124529
        2467     1.09191     1.21091  0.00124572
        2468     1.09139     1.21086  0.00124615
        2469     1.09095     1.21081  0.00124659
        2470     1.09058     1.21077  0.00124704
        2471     1.09028     1.21072  0.00124749
        2472     1.09006     1.21067  0.00124794
        2473     1.08991     1.21062  0.00124839
        2474     1.08984     1.21057  0.00124884
        2475     1.08984     1.21052  0.00124928
        2476     1.08991     1.21047  0.00124973
        2477     1.09005     1.21042  0.00125017
        2478     1.09026     1.21038   0.0012506
        2479     1.09053     1.21033  0.00125103
        2480     1.09087     1.21028  0.00125146
        2481     1.09127     1.21023  0.00125187
        2482     1.09172     1.21018  0.00125228
        2483     1.09223     1.21014  0.00125267
        2484      1.0928     1.21009  0.00125306
        2485     1.09341     1.21004  0.00125343
        2486     1.09407        1.21   0.0012538
        2487     1.09477     1.20995  0.00125415
        2488     1.09552      1.2099  0.00125449
        2489      1.0963     1.20986  0.00125482
        2490     1.09712     1.20981  0.00125513
        2491     1.09797     1.20977  0.00125543
        2492     1.09885     1.20972  0.00125571
        2493     1.09975     1.20968  0.00125598
        2494     1.10068     1.20963  0.00125624
        2495     1.10163     1.20959  0.00125648
        2496      1.1026     1.20955  0.00125671
        2497     1.10359     1.20951  0.00125692
        2498     1.10459     1.20946  0.00125712
        2499      1.1056     1.20942   0.0012573
        2500     1.10662     1.20938  0.00125747
        2501     1.10764     1.20934  0.00125763
        2502     1.10868      1.2093  0.00125777
        2503     1.10972     1.20926   0.0012579
        2504     1.11076     1.20922  0.00125801
        2505     1.11181     1.20918  0.00125811
        2506     1.11285     1.20914  0.00125819
        2507      1.1139     1.20911  0.00125826
        2508     1.11494     1.20907  0.00125832
        2509     1.11598     1.20903  0.00125837
        2510     1.11703     1.20899   0.0012584
        2511     1.11807     1.20896  0.00125842
        2512     1.11911     1.20892  0.00125843
        2513     1.12015     1.20889  0.00125842
        2514     1.12119     1.20885   0.0012584
        2515     1.12223     1.20882  0.00125838
        2516     1.12328     1.20878  0.00125833
        2517     1.12432     1.20875  0.00125828
        2518     1.12537     1.20872  0.00125822
        2519     1.12643     1.20868  0.00125814
        2520     1.12749     1.20865  0.00125806
        2521     1.12856     1.20862  0.00125796
        2522     1.12964     1.20859  0.00125785
        2523     1.13073     1.20856  0.00125773
        2524     1.13184     1.20853   0.0012576
        2525     1.13296      1.2085  0.00125746
        2526     1.13409     1.20847   0.0012573
        2527     1.13525     1.20844  0.00125714
        2528     1.13642     1.20841  0.00125696
        2529     1.13762     1.20838  0.00125678
        2530     1.13884     1.20836  0.00125658
        2531     1.14009     1.20833  0.00125638
        2532     1.14136      1.2083  0.00125616
        2533     1.14266     1.20828  0.00125593
        2534     1.14399     1.20825  0.00125569
        2535     1.14534     1.20823  0.00125544
        2536     1.14673      1.2082  0.00125518
        2537     1.14815     1.20818  0.00125491
        2538      1.1496     1.20816  0.00125463
        2539     1.15108     1.20813  0.00125433
        2540     1.15259     1.20811  0.00125403
        2541     1.15414     1.20809  0.00125372
        2542     1.15572     1.20807  0.00125339
        2543     1.15733     1.20805  0.00125306
        2544     1.15897     1.20803  0.00125271
        2545     1.16064     1.20801  0.00125236
        2546     1.16234     1.20799    0.001252
        2547     1.16407     1.20798  0.00125162
        2548     1.16582     1.20796  0.00125124
        2549     1.16759     1.20794  0.00125085
        2550     1.16939     1.20793  0.00125045
        2551      1.1712     1.20791  0.00125004
        2552     1.17304      1.2079  0.00124963
        2553     1.17488     1.20789  0.00124921
        2554     1.17674     1.20788  0.00124878
        2555     1.17861     1.20786  0.00124834
        2556     1.18048     1.20785   0.0012479
        2557     1.18236     1.20784  0.00124745
        2558     1.18424     1.20783    0.001247
        2559     1.18611     1.20783  0.00124654
        2560     1.18798     1.20782  0.00124608
        2561     1.18983     1.20781  0.00124561
        2562     1.19167      1.2078  0.00124514
        2563      1.1935      1.2078  0.00124467
        2564      1.1953     1.20779  0.00124419
        2565     1.19708     1.20779  0.00124371
        2566     1.19882     1.20779  0.00124323
        2567     1.20054     1.20778  0.00124275
        2568     1.20221     1.20778  0.00124227
        2569     1.20385     1.20778  0.00124179
        2570     1.20544     1.20778   0.0012413
        2571     1.20698     1.20778  0.00124082
        2572     1.20848     1.20778  0.00124034
        2573     1.20991     1.20778  0.00123986
        2574     1.21129     1.20778  0.00123937
        2575     1.21261     1.20778  0.00123889
        2576     1.21386     1.20779  0.00123842
        2577     1.21504     1.20779  0.00123794
        2578     1.21615     1.20779  0.00123746
        2579     1.21719      1.2078  0.00123699
        2580     1.21815      1.2078  0.00123652
        2581     1.21904      1.2078  0.00123604
        2582     1.21984     1.20781  0.00123557
        2583     1.22056     1.20781  0.00123511
        2584     1.22119     1.20782  0.00123464
        2585     1.22173     1.20782  0.00123417
        2586     1.22218     1.20783  0.00123371
        2587     1.22255     1.20783  0.00123324
        2588     1.22283     1.20784  0.00123278
        2589     1.22301     1.20785  0.00123232
        2590      1.2231     1.20785  0.00123186
        2591      1.2231     1.20786   0.0012314
        2592     1.22301     1.20786  0.00123093
        2593     1.22283     1.20787  0.00123047
        2594     1.22256     1.20788  0.00123001
        2595     1.22219     1.20788  0.00122955
        2596     1.22173     1.20789  0.00122909
        2597     1.22119     1.20789  0.00122863
        2598     1.22056      1.2079  0.00122816
        2599     1.21985      1.2079   0.0012277
        2600     1.21905     1.20791  0.00122723
        2601     1.21817     1.20791  0.00122677
        2602     1.21722     1.20791   0.0012263
        2603     1.21618     1.20792  0.00122584
        2604     1.21507     1.20792  0.00122537
        2605     1.21389     1.20792   0.0012249
        2606     1.21263     1.20792  0.00122443
        2607     1.21131     1.20792  0.00122396
        2608     1.20993     1.20792  0.00122349
        2609     1.20848     1.20793  0.00122302
        2610     1.20698     1.20792  0.00122256
        2611     1.20543     1.20792  0.00122209
        2612     1.20383     1.20792  0.00122162
        2613     1.20218     1.20792  0.00122115
        2614      1.2005     1.20792  0.00122069
        2615     1.19877     1.20791  0.00122023
        2616     1.19702     1.20791  0.00121977
        2617     1.19523      1.2079  0.00121931
        2618     1.19342      1.2079  0.00121886
        2619     1.19159     1.20789  0.00121841
        2620     1.18975     1.20789  0.00121797
        2621     1.18789     1.20788  0.00121752
        2622     1.18602     1.20787  0.00121709
        2623     1.18415     1.20786  0.00121666
        2624     1.18229     1.20785  0.00121623
        2625     1.18042     1.20784  0.00121582
        2626     1.17856     1.20783   0.0012154
        2627     1.17672     1.20782    0.001215
        2628     1.17489     1.20781   0.0012146
        2629     1.17308     1.20779  0.00121421
        2630     1.17129     1.20778  0.00121383
        2631     1.16953     1.20776  0.00121345
        2632      1.1678     1.20775  0.00121309
        2633      1.1661     1.20773  0.00121273
        2634     1.16444     1.20772  0.00121238
        2635     1.16283      1.2077  0.00121204
        2636     1.16125     1.20768  0.00121171
        2637     1.15973     1.20766  0.00121139
        2638     1.15825     1.20764  0.00121107
        2639     1.15682     1.20763  0.00121077
        2640     1.15545     1.20761  0.00121047
        2641     1.15413     1.20759  0.00121018
        2642     1.15288     1.20756   0.0012099
        2643     1.15168     1.20754  0.00120963
        2644     1.15055     1.20752  0.00120936
        2645     1.14948      1.2075   0.0012091
        2646     1.14848     1.20748  0.00120885
        2647     1.14755     1.20746  0.00120861
        2648     1.14669     1.20743  0.00120837
        2649     1.14589     1.20741  0.00120813
        2650     1.14517     1.20739  0.00120791
        2651     1.14452     1.20736  0.00120768
        2652     1.14395     1.20734  0.00120747
        2653     1.14345     1.20731  0.00120725
        2654     1.14302     1.20729  0.00120704
        2655     1.14267     1.20727  0.00120683
        2656      1.1424     1.20724  0.00120662
        2657      1.1422     1.20722  0.00120642
        2658     1.14208     1.20719  0.00120621
        2659     1.14203     1.20717  0.00120601
        2660     1.14207     1.20714   0.0012058
        2661     1.14218     1.20712   0.0012056
        2662     1.14237     1.20709  0.00120539
        2663     1.14263     1.20707  0.00120518
        2664     1.14298     1.20705  0.00120497
        2665      1.1434     1.20702  0.00120475
        2666     1.14389       1.207  0.00120453
        2667     1.14447     1.20697  0.00120431
        2668     1.14511     1.20695  0.00120408
        2669     1.14584     1.20693  0.00120385
        2670     1.14664     1.20691  0.00120361
        2671     1.14751     1.20688  0.00120336
        2672     1.14846     1.20686  0.00120311
        2673     1.14948     1.20684  0.00120285
        2674     1.15057     1.20682  0.00120259
        2675     1.15173      1.2068  0.00120231
        2676     1.15296     1.20678  0.00120203
        2677     1.15426     1.20676  0.00120174
        2678     1.15562     1.20674  0.00120145
        2679     1.15705     1.20672  0.00120114
        2680     1.15854      1.2067  0.00120083
        2681      1.1601     1.20669   0.0012005
        2682     1.16171     1.20667  0.00120017
        2683     1.16339     1.20665  0.00119983
        2684     1.16512     1.20664  0.00119949
        2685     1.16691     1.20662  0.00119913
        2686     1.16876     1.20661  0.00119877
        2687     1.17066      1.2066   0.0011984
        2688     1.17261     1.20658  0.00119802
        2689     1.17461     1.20657  0.00119763
        2690     1.17665     1.20656  0.00119724
        2691     1.17874     1.20655  0.00119684
        2692     1.18088     1.20654  0.00119643
        2693     1.18305     1.20653  0.00119602
        2694     1.18526     1.20652   0.0011956
        2695      1.1875     1.20652  0.00119518
        2696     1.18978     1.20651  0.00119475
        2697     1.19209      1.2065  0.00119432
        2698     1.19442      1.2065  0.00119389
        2699     1.19678      1.2065  0.00119345
        2700     1.19916     1.20649  0.00119301
        2701     1.20156     1.20649  0.00119257
        2702     1.20397     1.20649  0.00119213
        2703     1.20639     1.20649  0.00119169
        2704     1.20883     1.20649  0.00119125
        2705     1.21126     1.20649  0.00119081
        2706      1.2137      1.2065  0.00119037
        2707     1.21614      1.2065  0.00118994
        2708     1.21857      1.2065   0.0011895
        2709     1.22099     1.20651  0.00118908
        2710      1.2234     1.20652  0.00118866
        2711     1.22579     1.20652  0.00118824
        2712     1.22817     1.20653  0.00118783
        2713     1.23052     1.20654  0.00118742
        2714     1.23285     1.20655  0.00118702
        2715     1.23515     1.20656  0.00118663
        2716     1.23741     1.20657  0.00118625
        2717     1.23964     1.20658  0.00118588
        2718     1.24182      1.2066  0.00118551
        2719     1.24396     1.20661  0.00118516
        2720     1.24605     1.20662  0.00118481
        2721     1.24809     1.20664  0.00118447
        2722     1.25007     1.20666  0.00118414
        2723       1.252     1.20667  0.00118383
        2724     1.25386     1.20669  0.00118352
        2725     1.25565     1.20671  0.00118322
        2726     1.25737     1.20673  0.00118293
        2727     1.25902     1.20675  0.00118265
        2728      1.2606     1.20677  0.00118238
        2729     1.26209     1.20679  0.00118212
        2730     1.26351     1.20681  0.00118187
        2731     1.26484     1.20683  0.00118163
        2732     1.26609     1.20685   0.0011814
        2733     1.26725     1.20687  0.00118117
        2734     1.26832     1.20689  0.00118096
        2735     1.26929     1.20692  0.00118074
        2736     1.27017     1.20694  0.00118054
        2737     1.27096     1.20696  0.00118034
        2738     1.27165     1.20699  0.00118014
        2739     1.27225     1.20701  0.00117995
        2740     1.27275     1.20703  0.00117977
        2741     1.27315     1.20706  0.00117958
        2742     1.27345     1.20708   0.0011794
        2743     1.27365     1.20711  0.00117922
        2744     1.27375     1.20713  0.00117904
        2745     1.27376     1.20716  0.00117886
        2746     1.27367     1.20718  0.00117868
        2747     1.27349      1.2072   0.0011785
        2748     1.27321     1.20723  0.00117832
        2749     1.27284     1.20725  0.00117813
        2750     1.27239     1.20728  0.00117794
        2751     1.27185      1.2073  0.00117774
        2752     1.27122     1.20732  0.00117754
        2753     1.27051     1.20735  0.00117734
        2754     1.26973     1.20737  0.00117713
        2755     1.26887     1.20739  0.00117692
        2756     1.26793     1.20741  0.00117669
        2757     1.26694     1.20743  0.00117646
        2758     1.26588     1.20746  0.00117623
        2759     1.26476     1.20748  0.00117599
        2760     1.26359      1.2075  0.00117574
        2761     1.26237     1.20752  0.00117548
        2762     1.26111     1.20754  0.00117521
        2763     1.25981     1.20755  0.00117494
        2764     1.25848     1.20757  0.00117466
        2765     1.25712     1.20759  0.00117437
        2766     1.25574     1.20761  0.00117407
        2767     1.25434     1.20763  0.00117377
        2768     1.25293     1.20764  0.00117346
        2769     1.25152     1.20766  0.00117315
        2770      1.2501     1.20767  0.00117282
        2771     1.24869     1.20769  0.00117249
        2772      1.2473      1.2077  0.00117216
        2773     1.24591     1.20772  0.00117181
        2774     1.24455     1.20773  0.00117147
        2775     1.24322     1.20774  0.00117111
        2776     1.24191     1.20775  0.00117076
        2777     1.24065     1.20777   0.0011704
        2778     1.23942     1.20778  0.00117003
        2779     1.23824     1.20779  0.00116966
        2780     1.23712      1.2078  0.00116929
        2781     1.23605     1.20781  0.00116891
        2782     1.23503     1.20782  0.00116853
        2783     1.23409     1.20783  0.00116815
        2784     1.23321     1.20784  0.00116777
        2785      1.2324     1.20785  0.00116738
        2786     1.23167     1.20785  0.00116699
        2787     1.23101     1.20786   0.0011666
        2788     1.23043     1.20787  0.00116621
        2789     1.22994     1.20788  0.00116582
        2790     1.22953     1.20789  0.00116543
        2791      1.2292     1.20789  0.00116504
        2792     1.22896      1.2079  0.00116464
        2793     1.22881     1.20791  0.00116425
        2794     1.22875     1.20792  0.00116386
        2795     1.22878     1.20792  0.00116347
        2796     1.22889     1.20793  0.00116307
        2797      1.2291     1.20794  0.00116268
        2798      1.2294     1.20795  0.00116229
        2799     1.22978     1.20795   0.0011619
        2800     1.23025     1.20796  0.00116152
        2801     1.23081     1.20797  0.00116113
        2802     1.23146     1.20798  0.00116075
        2803     1.23218     1.20799  0.00116036
        2804     1.23299       1.208  0.00115998
        2805     1.23387     1.20801  0.00115961
        2806     1.23483     1.20802  0.00115923
        2807     1.23587     1.20803  0.00115886
        2808     1.23697     1.20804   0.0011585
        2809     1.23813     1.20805  0.00115813
        2810     1.23936     1.20806  0.00115777
        2811     1.24065     1.20807  0.00115742
        2812     1.24199     1.20808  0.00115707
        2813     1.24338     1.20809  0.00115673
        2814     1.24482     1.20811  0.00115639
        2815      1.2463     1.20812  0.00115606
        2816     1.24782     1.20813  0.00115574
        2817     1.24937     1.20815  0.00115542
        2818     1.25095     1.20816  0.00115511
        2819     1.25256     1.20818  0.00115481
        2820     1.25419      1.2082  0.00115451
        2821     1.25583     1.20821  0.00115423
        2822     1.25749     1.20823  0.00115395
        2823     1.25915     1.20825  0.00115368
        2824     1.26082     1.20827  0.00115342
        2825     1.26248     1.20829  0.00115317
        2826     1.26414     1.20831  0.00115293
        2827     1.26579     1.20833  0.00115271
        2828     1.26743     1.20835  0.00115249
        2829     1.26905     1.20837  0.00115228
        2830     1.27065     1.20839  0.00115208
        2831     1.27222     1.20841   0.0011519
        2832     1.27376     1.20844  0.00115172
        2833     1.27527     1.20846  0.00115156
        2834     1.27675     1.20848   0.0011514
        2835     1.27818     1.20851  0.00115126
        2836     1.27957     1.20853  0.00115113
        2837     1.28091     1.20856    0.001151
        2838     1.28221     1.20859  0.00115089
        2839     1.28344     1.20861  0.00115079
        2840     1.28463     1.20864  0.00115069
        2841     1.28575     1.20867  0.00115061
        2842     1.28681     1.20869  0.00115053
        2843      1.2878     1.20872  0.00115046
        2844     1.28874     1.20875   0.0011504
        2845      1.2896     1.20878  0.00115035
        2846     1.29039     1.20881   0.0011503
        2847      1.2911     1.20884  0.00115026
        2848     1.29174     1.20886  0.00115022
        2849      1.2923     1.20889  0.00115019
        2850     1.29278     1.20892  0.00115017
        2851     1.29318     1.20895  0.00115014
        2852      1.2935     1.20898  0.00115012
        2853     1.29374     1.20901   0.0011501
        2854     1.29389     1.20904  0.00115008
        2855     1.29396     1.20907  0.00115007
        2856     1.29395      1.2091  0.00115005
        2857     1.29385     1.20913  0.00115003
        2858     1.29366     1.20916     0.00115
        2859     1.29339     1.20919  0.00114998
        2860     1.29304     1.20922  0.00114995
        2861      1.2926     1.20925  0.00114992
        2862     1.29209     1.20928  0.00114988
        2863     1.29149     1.20931  0.00114984
        2864     1.29082     1.20933  0.00114979
        2865     1.29006     1.20936  0.00114973
        2866     1.28923     1.20939  0.00114967
        2867     1.28833     1.20942   0.0011496
        2868     1.28736     1.20945  0.00114952
        2869     1.28632     1.20947  0.00114943
        2870     1.28522      1.2095  0.00114933
        2871     1.28405     1.20952  0.00114922
        2872     1.28283     1.20955  0.00114911
        2873     1.28156     1.20958  0.00114898
        2874     1.28024      1.2096  0.00114884
        2875     1.27888     1.20962   0.0011487
        2876     1.27748     1.20965  0.00114854
        2877     1.27604     1.20967  0.00114837
        2878     1.27458     1.20969   0.0011482
        2879     1.27309     1.20972  0.00114801
        2880     1.27158     1.20974  0.00114781
        2881     1.27007     1.20976   0.0011476
        2882     1.26855     1.20978  0.00114739
        2883     1.26703      1.2098  0.00114716
        2884     1.26551     1.20982  0.00114692
        2885     1.26401     1.20984  0.00114668
        2886     1.26254     1.20985  0.00114643
        2887     1.26108     1.20987  0.00114617
        2888     1.25966     1.20989   0.0011459
        2889     1.25828     1.20991  0.00114563
        2890     1.25694     1.20992  0.00114535
        2891     1.25564     1.20994  0.00114506
        2892     1.25441     1.20995  0.00114477
        2893     1.25323     1.20997  0.00114447
        2894     1.25212     1.20998  0.00114417
        2895     1.25109        1.21  0.00114386
        2896     1.25013     1.21001  0.00114355
        2897     1.24925     1.21002  0.00114323
        2898     1.24846     1.21004  0.00114292
        2899     1.24776     1.21005   0.0011426
        2900     1.24715     1.21006  0.00114227
        2901     1.24664     1.21008  0.00114195
        2902     1.24622     1.21009  0.00114162
        2903     1.24591      1.2101   0.0011413
        2904      1.2457     1.21011  0.00114097
        2905      1.2456     1.21013  0.00114064
        2906      1.2456     1.21014  0.00114032
        2907     1.24571     1.21015  0.00113999
        2908     1.24592     1.21016  0.00113966
        2909     1.24624     1.21017  0.00113934
        2910     1.24666     1.21019  0.00113902
        2911     1.24718      1.2102   0.0011387
        2912      1.2478     1.21021  0.00113838
        2913     1.24851     1.21023  0.00113806
        2914     1.24932     1.21024  0.00113775
        2915     1.25021     1.21025  0.00113744
        2916      1.2512     1.21027  0.00113714
        2917     1.25226     1.21028  0.00113684
        2918      1.2534      1.2103  0.00113655
        2919     1.25461     1.21031  0.00113626
        2920     1.25588     1.21033  0.00113598
        2921     1.25722     1.21034   0.0011357
        2922      1.2586     1.21036  0.00113543
        2923     1.26003     1.21038  0.00113517
        2924     1.26151     1.21039  0.00113492
        2925     1.26301     1.21041  0.00113467
        2926     1.26455     1.21043  0.00113444
        2927     1.26611     1.21045  0.00113421
        2928     1.26768     1.21047  0.00113399
        2929     1.26926     1.21049  0.00113378
        2930     1.27085     1.21051  0.00113358
        2931     1.27243     1.21053  0.00113339
        2932       1.274     1.21055  0.00113321
        2933     1.27555     1.21057  0.00113304
        2934     1.27709      1.2106  0.00113288
        2935     1.27859     1.21062  0.00113273
        2936     1.28006     1.21064  0.00113259
        2937     1.28149     1.21067  0.00113247
        2938     1.28288     1.21069  0.00113235
        2939     1.28421     1.21072  0.00113224
        2940     1.28549     1.21074  0.00113214
        2941     1.28671     1.21077  0.00113205
        2942     1.28787      1.2108  0.00113197
        2943     1.28896     1.21082  0.00113189
        2944     1.28998     1.21085  0.00113183
        2945     1.29093     1.21088  0.00113177
        2946      1.2918      1.2109  0.00113172
        2947     1.29258     1.21093  0.00113167
        2948     1.29329     1.21096  0.00113164
        2949     1.29391     1.21099   0.0011316
        2950     1.29445     1.21102  0.00113157
        2951     1.29489     1.21104  0.00113154
        2952     1.29525     1.21107  0.00113152
        2953     1.29552      1.2111   0.0011315
        2954     1.29569     1.21113  0.00113148
        2955     1.29578     1.21116  0.00113146
        2956     1.29577     1.21119  0.00113144
        2957     1.29568     1.21122  0.00113142
        2958     1.29549     1.21124  0.00113139
        2959     1.29522     1.21127  0.00113137
        2960     1.29485      1.2113  0.00113134
        2961      1.2944     1.21133   0.0011313
        2962     1.29386     1.21136  0.00113126
        2963     1.29324     1.21138  0.00113122
        2964     1.29253     1.21141  0.00113117
        2965     1.29174     1.21144  0.00113111
        2966     1.29088     1.21147  0.00113105
        2967     1.28993     1.21149  0.00113097
        2968     1.28891     1.21152  0.00113089
        2969     1.28782     1.21154   0.0011308
        2970     1.28667     1.21157  0.00113071
        2971     1.28545     1.21159   0.0011306
        2972     1.28417     1.21162  0.00113048
        2973     1.28283     1.21164  0.00113036
        2974     1.28144     1.21167  0.00113022
        2975        1.28     1.21169  0.00113007
        2976     1.27851     1.21171  0.00112992
        2977     1.27698     1.21173  0.00112975
        2978      1.2754     1.21175  0.00112957
        2979     1.27379     1.21178  0.00112939
        2980     1.27215      1.2118  0.00112919
        2981     1.27049     1.21182  0.00112898
        2982     1.26879     1.21183  0.00112876
        2983     1.26707     1.21185  0.00112854
        2984     1.26534     1.21187   0.0011283
        2985     1.26359     1.21189  0.00112806
        2986     1.26183      1.2119   0.0011278
        2987     1.26005     1.21192  0.00112754
        2988     1.25828     1.21194  0.00112727
        2989      1.2565     1.21195  0.00112699
        2990     1.25473     1.21197  0.00112671
        2991     1.25296     1.21198  0.00112641
        2992      1.2512     1.21199  0.00112611
        2993     1.24945     1.21201  0.00112581
        2994     1.24772     1.21202  0.00112549
        2995       1.246     1.21203  0.00112517
        2996     1.24429     1.21204  0.00112485
        2997     1.24261     1.21205  0.00112452
        2998     1.24095     1.21206  0.00112419
        2999     1.23931     1.21207  0.00112385
        3000     1.23769     1.21208  0.00112351
        3001      1.2361     1.21208  0.00112316
        3002     1.23453     1.21209  0.00112281
        3003       1.233      1.2121  0.00112246
        3004     1.23149     1.21211   0.0011221
        3005     1.23001     1.21211  0.00112175
        3006     1.22857     1.21212  0.00112139
        3007     1.22715     1.21212  0.00112103
        3008     1.22576     1.21213  0.00112066
        3009     1.22441     1.21213   0.0011203
        3010     1.22308     1.21213  0.00111993
        3011     1.22179     1.21214  0.00111956
        3012     1.22052     1.21214  0.00111919
        3013     1.21928     1.21214  0.00111883
        3014     1.21807     1.21214  0.00111846
        3015     1.21689     1.21215  0.00111809
        3016     1.21574     1.21215  0.00111772
        3017      1.2146     1.21215  0.00111735
        3018     1.21349     1.21215  0.00111698
        3019      1.2124     1.21215  0.00111661
        3020     1.21134     1.21215  0.00111624
        3021     1.21029     1.21215  0.00111587
        3022     1.20926     1.21215   0.0011155
        3023     1.20825     1.21215  0.00111513
        3024     1.20725     1.21214  0.00111476
        3025     1.20627     1.21214   0.0011144
        3026     1.20529     1.21214  0.00111403
        3027     1.20433     1.21214  0.00111366
        3028     1.20337     1.21213   0.0011133
        3029     1.20242     1.21213  0.00111294
        3030     1.20147     1.21213  0.00111258
        3031     1.20053     1.21212  0.00111222
        3032     1.19959     1.21212  0.00111186
        3033     1.19865     1.21211   0.0011115
        3034     1.19771     1.21211  0.00111114
        3035     1.19677     1.21211  0.00111079
        3036     1.19582      1.2121  0.00111043
        3037     1.19486     1.21209  0.00111008
        3038     1.19389     1.21209  0.00110973
        3039     1.19291     1.21208  0.00110939
        3040     1.19192     1.21208  0.00110904
        3041     1.19092     1.21207   0.0011087
        3042     1.18991     1.21206  0.00110836
        3043     1.18888     1.21205  0.00110802
        3044     1.18783     1.21205  0.00110769
        3045     1.18677     1.21204  0.00110735
        3046     1.18569     1.21203  0.00110702
        3047     1.18459     1.21202   0.0011067
        3048     1.18348     1.21201  0.00110637
        3049     1.18234       1.212  0.00110605
        3050     1.18118     1.21199  0.00110574
        3051     1.18001     1.21198  0.00110542
        3052     1.17881     1.21197  0.00110511
        3053     1.17759     1.21196  0.00110481
        3054     1.17634     1.21195  0.00110451
        3055     1.17508     1.21193  0.00110421
        3056     1.17379     1.21192  0.00110392
        3057     1.17248     1.21191  0.00110364
        3058     1.17114      1.2119  0.00110336
        3059     1.16978     1.21188  0.00110308
        3060      1.1684     1.21187  0.00110281
        3061       1.167     1.21185  0.00110255
        3062     1.16557     1.21184  0.00110229
        3063     1.16413     1.21182  0.00110204
        3064     1.16266     1.21181   0.0011018
        3065     1.16118     1.21179  0.00110157
        3066     1.15968     1.21177  0.00110134
        3067     1.15816     1.21175  0.00110112
        3068     1.15663     1.21174   0.0011009
        3069     1.15508     1.21172   0.0011007
        3070     1.15352      1.2117  0.00110051
        3071     1.15194     1.21168  0.00110032
        3072     1.15035     1.21166  0.00110014
        3073     1.14876     1.21164  0.00109997
        3074     1.14715     1.21162  0.00109982
        3075     1.14554      1.2116  0.00109967
        3076     1.14392     1.21158  0.00109953
        3077      1.1423     1.21155   0.0010994
        3078     1.14068     1.21153  0.00109929
        3079     1.13905     1.21151  0.00109918
        3080     1.13744     1.21148  0.00109909
        3081     1.13583     1.21146  0.00109901
        3082     1.13423     1.21143  0.00109894
        3083     1.13264     1.21141  0.00109888
        3084     1.13106     1.21138  0.00109883
        3085     1.12949     1.21135  0.00109879
        3086     1.12794     1.21133  0.00109877
        3087     1.12642      1.2113  0.00109876
        3088     1.12491     1.21127  0.00109876
        3089     1.12343     1.21124  0.00109877
        3090     1.12198     1.21121   0.0010988
        3091     1.12056     1.21119  0.00109883
        3092     1.11917     1.21116  0.00109888
        3093     1.11781     1.21113  0.00109894
        3094     1.11649     1.21109  0.00109901
        3095     1.11522     1.21106  0.00109909
        3096     1.11398     1.21103  0.00109918
        3097     1.11279       1.211  0.00109928
        3098     1.11164     1.21097   0.0010994
        3099     1.11054     1.21094  0.00109952
        3100      1.1095      1.2109  0.00109965
        3101      1.1085     1.21087  0.00109979
        3102     1.10756     1.21084  0.00109994
        3103     1.10668      1.2108   0.0011001
        3104     1.10586     1.21077  0.00110027
        3105     1.10509     1.21074  0.00110044
        3106     1.10439      1.2107  0.00110062
        3107     1.10375     1.21067   0.0011008
        3108     1.10318     1.21063  0.00110099
        3109     1.10268      1.2106  0.00110118
        3110     1.10225     1.21056  0.00110138
